date,configuration,customer_postcode,store_postcode,retail_price,screen_size_in_inches,battery_life_in_hours,ram_in_gb,processor_speeds_in_ghz,integrated_wireless?,hd_size_in_gb,bundled_applications?,OS X Customer,OS Y Customer,OS X Store,OS Y Store,customer_store_distance
1/1/2008 20:51,23,W7 3TX,KT2 5AU,515,15,4,1,2.0,Yes,300,Yes,515348,179990,517917,170243,10079.86954
1/1/2008 20:58,21,E14 8BX,E2 0RY,455,15,4,1,2.0,Yes,120,Yes,536573,180749,535652,182961,2396.077002
1/1/2008 20:58,78,SE26 4QJ,SE8 3JD,435,15,4,2,2.0,No,120,No,534972,172069,537175,177885,6219.249553
1/1/2008 21:02,291,EC4N 1SP,E2 0RY,510,15,6,1,1.5,Yes,80,Yes,532453,181108,535652,182961,3696.918987
1/1/2008 21:15,302,EC1V 9NU,SW1P 3AU,460,15,6,1,1.5,No,120,No,532658,182636,529902,179641,4070.081203
1/1/2008 21:25,345,W1D 4UB,SW1P 3AU,500,15,6,2,1.5,No,40,Yes,529706,180991,529902,179641,1364.15395
1/1/2008 21:26,148,SE1 8DA,SW1V 4QQ,380,15,5,1,1.5,Yes,80,No,531566,180025,528924,178440,3080.972087
1/1/2008 21:30,342,N2 9HR,NW5 2QH,530,15,6,2,1.5,Yes,120,No,527918,189570,529248,185213,4555.474619
1/1/2008 21:47,218,N5 1EA,E2 0RY,395,15,5,2,2.0,No,40,No,531890,186122,535652,182961,4913.711937
1/1/2008 22:02,304,EC4A 3JB,SW1V 4QQ,520,15,6,1,1.5,No,300,No,531470,181361,528924,178440,3874.836384
1/1/2008 22:19,290,SE20 8RZ,CR7 8LE,420,15,6,1,1.5,Yes,40,No,534952,170567,532714,168302,3184.159073
1/1/2008 22:27,16,W1T 7QJ,NW5 2QH,420,15,4,1,1.5,No,300,No,529684,181654,529248,185213,3585.606922
1/1/2008 22:27,19,W1P 1HJ,SW1P 3AU,435,15,4,1,2.0,Yes,80,Yes,529502,181647,529902,179641,2045.491628
1/1/2008 22:29,365,SE16 5EJ,E2 0RY,585,15,6,2,2.0,No,120,Yes,536548,180238,535652,182961,2866.626066
1/1/2008 22:32,297,CR0 1RG,SW18 1NN,450,15,6,1,1.5,No,40,Yes,532240,165452,525155,175180,12034.58387
1/1/2008 22:35,15,E1 7PT,E2 0RY,470,15,4,1,1.5,No,300,Yes,533809,181333,535652,182961,2459.071573
1/1/2008 22:38,358,SW8 3QH,SW12 9HD,555,15,6,2,2.0,Yes,120,No,528712,176491,528739,173080,3411.106858
1/1/2008 22:40,342,NW1 1HB,NW5 2QH,530,15,6,2,1.5,Yes,120,No,529716,183016,529248,185213,2246.293169
1/1/2008 22:47,175,SE19 2EZ,SW12 9HD,515,15,5,1,2.0,No,300,Yes,533543,170496,528739,173080,5454.857652
1/1/2008 22:51,357,SW1A 2DD,SW1P 3AU,605,15,6,2,2.0,Yes,120,Yes,530075,180339,529902,179641,719.1196006
1/1/2008 22:55,358,W1W 7EP,SW1P 3AU,555,15,6,2,2.0,Yes,120,No,529187,181639,529902,179641,2122.08129
1/1/2008 23:00,58,SW8 2TH,SE1 2BN,350,15,4,2,1.5,No,40,No,530249,177529,534057,179682,4374.5026
1/1/2008 23:05,292,W1S 2JL,SW1V 4QQ,460,15,6,1,1.5,Yes,80,No,529048,180793,528924,178440,2356.265053
1/1/2008 23:06,197,W1F 9QP,SW1V 4QQ,500,15,5,2,1.5,Yes,120,Yes,529381,181006,528924,178440,2606.377755
1/1/2008 23:08,355,E7 8LJ,SE8 3JD,585,15,6,2,2.0,Yes,80,Yes,541063,184329,537175,177885,7526.066702
1/1/2008 23:20,69,WC1H 8BS,NW5 2QH,505,15,4,2,2.0,Yes,120,Yes,530217,182638,529248,185213,2751.288062
1/1/2008 23:33,353,N17 6QA,N17 6QA,545,15,6,2,2.0,Yes,40,Yes,533788,189994,533788,189994,0.0
1/1/2008 23:43,80,E1 7RQ,E2 0RY,495,15,4,2,2.0,No,300,No,533947,181422,535652,182961,2296.855677
1/1/2008 23:47,294,W1S 1PD,SW1P 3AU,480,15,6,1,1.5,Yes,120,No,528990,180962,529902,179641,1605.236743
1/1/2008 23:47,346,E14 7LS,E2 0RY,450,15,6,2,1.5,No,40,No,536182,181240,535652,182961,1800.761228
1/1/2008 23:49,348,W12 9DH,SW18 1NN,490,15,6,2,1.5,No,80,No,522228,180066,525155,175180,5695.640877
1/1/2008 23:54,297,N7 9BL,NW5 2QH,450,15,6,1,1.5,No,40,Yes,530242,184480,529248,185213,1235.040485
1/1/2008 23:56,151,E1 7HP,E2 0RY,510,15,5,1,1.5,Yes,300,Yes,533439,181667,535652,182961,2563.553198
1/2/2008 0:10,149,E1W 1AP,SE8 3JD,450,15,5,1,1.5,Yes,120,Yes,534023,180622,537175,177885,4174.47877
1/2/2008 0:22,71,SW4 7AA,SW18 1NN,565,15,4,2,2.0,Yes,300,Yes,529459,175260,525155,175180,4304.74343
1/2/2008 0:26,317,EC1R 0DY,NW5 2QH,535,15,6,1,2.0,No,120,Yes,531497,182177,529248,185213,3778.266401
1/2/2008 0:29,320,SW8 1XX,SE1 2BN,545,15,6,1,2.0,No,300,No,530394,177336,534057,179682,4349.860343
1/2/2008 0:29,75,N22 6UX,N3 1DH,465,15,4,2,2.0,No,80,Yes,530928,190366,525109,190628,5824.895278
1/2/2008 0:33,77,SE1 9AL,SE1 2BN,485,15,4,2,2.0,No,120,Yes,532654,180218,534057,179682,1501.900463
1/2/2008 0:35,167,EC1V 4JP,SW1P 3AU,535,15,5,1,2.0,Yes,300,Yes,531634,182177,529902,179641,3071.012862
1/2/2008 0:56,64,E1 4TP,E2 0RY,470,15,4,2,1.5,No,300,No,535074,181974,535652,182961,1143.788879
1/2/2008 0:59,292,W1D 7HS,SW1V 4QQ,460,15,6,1,1.5,Yes,80,No,529524,180728,528924,178440,2365.363397
1/2/2008 1:01,210,SE17 3EW,SE1 2BN,415,15,5,2,2.0,Yes,40,No,532040,178015,534057,179682,2616.711295
1/2/2008 1:02,172,W1G 0PP,SW1P 3AU,385,15,5,1,2.0,No,80,No,528909,181315,529902,179641,1946.361991
1/2/2008 1:03,52,NW10 4UA,NW5 2QH,410,15,4,2,1.5,Yes,80,No,521633,183110,529248,185213,7900.052785
1/2/2008 1:04,344,EC4N 1SP,SE1 2BN,590,15,6,2,1.5,Yes,300,No,532453,181108,534057,179682,2146.227388
1/2/2008 1:11,356,W1K 4AL,SW1V 4QQ,535,15,6,2,2.0,Yes,80,No,528768,180924,528924,178440,2488.89373
1/2/2008 1:26,32,E1 0ND,SE1 2BN,445,15,4,1,2.0,No,300,No,536058,181238,534057,179682,2534.785395
1/2/2008 1:31,315,WC2E 8BT,SW1P 3AU,515,15,6,1,2.0,No,80,Yes,530295,181012,529902,179641,1426.215271
1/2/2008 1:43,298,WC2H 0HG,SW1P 3AU,400,15,6,1,1.5,No,40,No,529996,180708,529902,179641,1071.132578
1/2/2008 1:48,309,SE11 4EA,SW1P 3AU,555,15,6,1,2.0,Yes,120,Yes,531407,178270,529902,179641,2035.845279
1/2/2008 1:49,305,EC1N 7TR,SW1P 3AU,495,15,6,1,2.0,Yes,40,Yes,531253,181949,529902,179641,2674.334497
1/2/2008 1:50,291,N7 6AR,NW5 2QH,510,15,6,1,1.5,Yes,80,Yes,530461,186176,529248,185213,1548.785976
1/2/2008 1:51,26,SW8 1XX,SE1 2BN,325,15,4,1,2.0,No,40,No,530394,177336,534057,179682,4349.860343
1/2/2008 1:59,1,SE26 5QF,SE8 3JD,370,15,4,1,1.5,Yes,40,Yes,535546,171459,537175,177885,6629.262176
1/2/2008 2:00,368,SW4 6DZ,SW12 9HD,595,15,6,2,2.0,No,300,No,529511,175809,528739,173080,2836.093264
1/2/2008 2:01,309,SE1 1NH,SE1 2BN,555,15,6,1,2.0,Yes,120,Yes,532627,180096,534057,179682,1488.722943
1/2/2008 2:06,162,EC1N 8JJ,NW5 2QH,365,15,5,1,2.0,Yes,40,No,531255,181958,529248,185213,3824.012814
1/2/2008 2:08,299,EC4A 4DH,SE1 2BN,490,15,6,1,1.5,No,80,Yes,531589,181285,534057,179682,2942.895343
1/2/2008 2:16,7,EC4Y 8DT,SW1P 3AU,490,15,4,1,1.5,Yes,300,Yes,531591,181146,529902,179641,2262.243577
1/2/2008 2:16,148,N1 2DU,E2 0RY,380,15,5,1,1.5,Yes,80,No,531734,184059,535652,182961,4068.946792
1/2/2008 2:21,293,NW1 4EE,NW5 2QH,530,15,6,1,1.5,Yes,120,Yes,528846,182533,529248,185213,2709.982288
1/2/2008 2:36,200,EC2A 3JL,SW1P 3AU,510,15,5,2,1.5,Yes,300,No,533130,182489,529902,179641,4304.775023
1/2/2008 2:37,61,SE25 6EF,SE8 3JD,460,15,4,2,1.5,No,120,Yes,534086,168521,537175,177885,9860.345684
1/2/2008 2:37,175,SE25 4LX,CR7 8LE,515,15,5,1,2.0,No,300,Yes,534575,168236,532714,168302,1862.169971
1/2/2008 2:49,149,E14 8DU,E2 0RY,450,15,5,1,1.5,Yes,120,Yes,536010,180916,535652,182961,2076.099468
1/2/2008 3:03,148,W1D 6DJ,NW5 2QH,380,15,5,1,1.5,Yes,80,No,529683,180788,529248,185213,4446.329947
1/2/2008 3:17,360,W1W 6PS,NW5 2QH,615,15,6,2,2.0,Yes,300,No,528980,181740,529248,185213,3483.324992
1/2/2008 3:34,198,SW4 7SQ,SW12 9HD,450,15,5,2,1.5,Yes,120,No,530061,175588,528739,173080,2835.092238
1/2/2008 3:44,57,SE24 9HU,SW12 9HD,400,15,4,2,1.5,No,40,Yes,532143,174338,528739,173080,3629.019151
1/2/2008 3:46,207,SE19 2EZ,SW12 9HD,540,15,5,2,1.5,No,300,Yes,533543,170496,528739,173080,5454.857652
1/2/2008 3:47,302,SE8 3JD,SE1 2BN,460,15,6,1,1.5,No,120,No,537175,177885,534057,179682,3598.768262
1/2/2008 3:47,349,SE25 6NJ,SE8 3JD,560,15,6,2,1.5,No,120,Yes,533252,168091,537175,177885,10550.46753
1/2/2008 3:54,64,SE21 7BJ,SW12 9HD,470,15,4,2,1.5,No,300,No,533180,173938,528739,173080,4523.123368
1/2/2008 3:57,77,KT2 5EE,KT2 5AU,485,15,4,2,2.0,No,120,Yes,518286,169734,517917,170243,628.6827499
1/2/2008 3:59,61,SW19 5BA,KT2 5AU,460,15,4,2,1.5,No,120,Yes,523809,171172,517917,170243,5964.788764
1/2/2008 4:06,54,KT2 5AU,W4 3PH,430,15,4,2,1.5,Yes,120,No,517917,170243,519585,177640,7582.732555
1/2/2008 4:25,7,E14 6JP,SE8 3JD,490,15,4,1,1.5,Yes,300,Yes,537158,181278,537175,177885,3393.042587
1/2/2008 4:32,63,SW13 9LW,W4 3PH,520,15,4,2,1.5,No,300,Yes,521670,176411,519585,177640,2420.261556
1/2/2008 4:59,211,EC2A 4NE,SW1P 3AU,505,15,5,2,2.0,Yes,80,Yes,533034,182461,529902,179641,4214.477904
1/2/2008 5:01,346,SE26 5HB,CR7 8LE,450,15,6,2,1.5,No,40,No,535838,171458,532714,168302,4440.688235
1/2/2008 5:04,27,SW11 5RD,SW1V 4QQ,415,15,4,1,2.0,No,80,Yes,528144,175684,528924,178440,2864.251386
1/2/2008 5:07,338,W1U 2QU,SW1P 3AU,470,15,6,2,1.5,Yes,40,No,528367,181506,529902,179641,2415.460619
1/2/2008 5:08,22,NW1 1BX,NW5 2QH,405,15,4,1,2.0,Yes,120,No,529575,182877,529248,185213,2358.776166
1/2/2008 5:18,310,N5 1EA,N17 6QA,505,15,6,1,2.0,Yes,120,No,531890,186122,533788,189994,4312.167436
1/2/2008 5:21,207,WC2E 7LJ,SW1P 3AU,540,15,5,2,1.5,No,300,Yes,530359,180783,529902,179641,1230.045934
1/2/2008 5:23,209,SW12 9HD,SW1V 4QQ,465,15,5,2,2.0,Yes,40,Yes,528739,173080,528924,178440,5363.19168
1/2/2008 5:31,70,CR0 6BR,SW18 1NN,455,15,4,2,2.0,Yes,120,No,533129,166074,525155,175180,12103.88004
1/2/2008 5:45,297,NW1 1BX,SW1P 3AU,450,15,6,1,1.5,No,40,Yes,529575,182877,529902,179641,3252.479823
1/2/2008 5:47,3,WC2H 9EP,SE1 2BN,410,15,4,1,1.5,Yes,80,Yes,530046,181032,534057,179682,4232.094162
1/2/2008 6:01,310,WC1N 3AR,SW1V 4QQ,505,15,6,1,2.0,Yes,120,No,530317,181980,528924,178440,3804.214636
1/2/2008 6:04,348,SE10 9NW,SE8 3JD,490,15,6,2,1.5,No,80,No,538670,178069,537175,177885,1506.280518
1/2/2008 6:20,302,SE16 5EJ,SE1 2BN,460,15,6,1,1.5,No,120,No,536548,180238,534057,179682,2552.296417
1/2/2008 6:20,69,TW10 6RN,SW18 1NN,505,15,4,2,2.0,Yes,120,Yes,518337,173960,525155,175180,6926.292226
1/2/2008 6:23,72,N1 0RW,SW1P 3AU,515,15,4,2,2.0,Yes,300,No,531386,183349,529902,179641,3993.935403
1/2/2008 6:36,80,N22 7AY,N17 6QA,495,15,4,2,2.0,No,300,No,529610,190071,533788,189994,4178.70949
1/2/2008 6:41,349,KT6 4AG,SW18 1NN,560,15,6,2,1.5,No,120,Yes,517792,167537,525155,175180,10612.69136
1/2/2008 6:46,69,SE1 4JU,SW1P 3AU,505,15,4,2,2.0,Yes,120,Yes,532554,179665,529902,179641,2652.108595
1/2/2008 6:52,32,SE25 6EB,CR7 8LE,445,15,4,1,2.0,No,300,No,533998,168421,532714,168302,1289.502617
1/2/2008 7:00,291,EC1V 2QH,SE1 2BN,510,15,6,1,1.5,Yes,80,Yes,532515,182725,534057,179682,3411.394583
1/2/2008 7:05,364,WC2R 3LD,SW1P 3AU,515,15,6,2,2.0,No,80,No,531026,180989,529902,179641,1755.129625
1/2/2008 7:06,302,SE1 3XB,E2 0RY,460,15,6,1,1.5,No,120,No,533256,179711,535652,182961,4037.736495
1/2/2008 7:11,350,WC1E 7DH,SW1V 4QQ,510,15,6,2,1.5,No,120,No,529703,181758,528924,178440,3408.22021
1/2/2008 7:34,4,WC1R 4PF,NW5 2QH,360,15,4,1,1.5,Yes,80,No,530702,181789,529248,185213,3719.93172
1/2/2008 7:37,154,SE24 0NG,SW1V 4QQ,320,15,5,1,1.5,No,40,No,531906,174350,528924,178440,5061.662178
1/2/2008 7:41,297,E3 2DA,E2 0RY,450,15,6,1,1.5,No,40,Yes,536716,182749,535652,182961,1084.914743
1/2/2008 7:42,317,WC2N 6NE,SW1P 3AU,535,15,6,1,2.0,No,120,Yes,530334,180450,529902,179641,917.1177678
1/2/2008 7:42,78,TW1 3AW,W4 3PH,435,15,4,2,2.0,No,120,No,516617,173615,519585,177640,5000.964807
1/2/2008 7:45,158,SE1 2LN,E2 0RY,380,15,5,1,1.5,No,120,No,533618,180020,535652,182961,3575.84074
1/2/2008 7:48,168,EC2M 7QN,E2 0RY,485,15,5,1,2.0,Yes,300,No,533232,181570,535652,182961,2791.286621
1/2/2008 7:58,308,KT1 3DS,KT2 5AU,485,15,6,1,2.0,Yes,80,No,518828,169123,517917,170243,1443.71777
1/2/2008 7:59,13,E1W 2NE,SE8 3JD,410,15,4,1,1.5,No,120,Yes,534738,180016,537175,177885,3237.30289
1/2/2008 8:03,302,WC2H 9EP,SW1V 4QQ,460,15,6,1,1.5,No,120,No,530046,181032,528924,178440,2824.41994
1/2/2008 8:06,66,N1 2NA,E2 0RY,395,15,4,2,2.0,Yes,40,No,531738,184724,535652,182961,4292.733977
1/2/2008 8:07,195,E1 7RQ,SW1P 3AU,480,15,5,2,1.5,Yes,80,Yes,533947,181422,529902,179641,4419.726915
1/2/2008 8:07,301,N16 8RY,NW5 2QH,510,15,6,1,1.5,No,120,Yes,533051,185817,529248,185213,3850.665527
1/2/2008 8:11,222,N5 2LL,E2 0RY,455,15,5,2,2.0,No,120,No,531921,186234,535652,182961,4963.153232
1/2/2008 8:15,337,W1T 5DU,NW5 2QH,520,15,6,2,1.5,Yes,40,Yes,529223,182129,529248,185213,3084.101328
1/2/2008 8:18,198,W4 5TF,W4 3PH,450,15,5,2,1.5,Yes,120,No,520512,178524,519585,177640,1280.931302
1/2/2008 8:21,160,E1 4TP,E2 0RY,440,15,5,1,1.5,No,300,No,535074,181974,535652,182961,1143.788879
1/2/2008 8:21,316,E9 7HJ,SE1 2BN,465,15,6,1,2.0,No,80,No,535727,183885,534057,179682,4522.621917
1/2/2008 8:34,156,NW5 2QH,NW5 2QH,360,15,5,1,1.5,No,80,No,529248,185213,529248,185213,0.0
1/2/2008 8:45,312,SE22 0RR,SW12 9HD,565,15,6,1,2.0,Yes,300,No,534741,174492,528739,173080,6165.853388
1/2/2008 8:50,296,EC1V 4PH,SE1 2BN,540,15,6,1,1.5,Yes,300,No,531676,182495,534057,179682,3685.394144
1/2/2008 8:58,208,E14 4PH,E2 0RY,490,15,5,2,1.5,No,300,No,537374,180252,535652,182961,3209.978972
1/2/2008 9:02,30,E1 4AA,E2 0RY,385,15,4,1,2.0,No,120,No,535695,182180,535652,182961,782.1828431
1/2/2008 9:04,24,NW1 4EA,SW1V 4QQ,465,15,4,1,2.0,Yes,300,No,528848,182423,528924,178440,3983.725016
1/2/2008 9:07,317,W1T 4LZ,NW5 2QH,535,15,6,1,2.0,No,120,Yes,529393,181681,529248,185213,3534.975106
1/2/2008 9:09,71,N1 7LB,E2 0RY,565,15,4,2,2.0,Yes,300,Yes,532465,182887,535652,182961,3187.858999
1/2/2008 9:09,176,N16 8RY,N17 6QA,465,15,5,1,2.0,No,300,No,533051,185817,533788,189994,4241.520718
1/2/2008 9:20,317,W1D 5BE,SW1V 4QQ,535,15,6,1,2.0,No,120,Yes,529736,180980,528924,178440,2666.635333
1/2/2008 9:35,149,SE25 6EB,CR7 8LE,450,15,5,1,1.5,Yes,120,Yes,533998,168421,532714,168302,1289.502617
1/2/2008 9:38,353,E13 0AD,E7 8NW,545,15,6,2,2.0,Yes,40,Yes,540249,183289,541428,184515,1700.916518
1/2/2008 9:47,146,EC2A 3PE,SE1 2BN,340,15,5,1,1.5,Yes,40,No,533214,182566,534057,179682,3004.680515
1/2/2008 9:58,366,NW1 0JH,NW5 2QH,535,15,6,2,2.0,No,120,No,529174,183469,529248,185213,1745.569248
1/2/2008 9:58,366,NW1 0JH,NW5 2QH,535,15,6,2,2.0,No,120,No,529174,183469,529248,185213,1745.569248
1/2/2008 10:02,19,NW3 1HE,W10 6HQ,435,15,4,1,2.0,Yes,80,Yes,526480,185788,524190,181567,4802.180859
1/2/2008 10:03,318,E14 8EZ,E2 0RY,485,15,6,1,2.0,No,120,No,537043,180975,535652,182961,2424.680804
1/2/2008 10:07,14,W1D 5BH,NW5 2QH,360,15,4,1,1.5,No,120,No,529752,180942,529248,185213,4300.634488
1/2/2008 10:11,348,W1F 9QP,NW5 2QH,490,15,6,2,1.5,No,80,No,529381,181006,529248,185213,4209.101804
1/2/2008 10:11,55,W1T 1UT,SW1P 3AU,540,15,4,2,1.5,Yes,300,Yes,529661,181387,529902,179641,1762.554113
1/2/2008 10:30,168,SE1 8HA,SW1V 4QQ,485,15,5,1,2.0,Yes,300,No,531615,179949,528924,178440,3085.216686
1/2/2008 10:34,317,EC4A 3JB,SE1 2BN,535,15,6,1,2.0,No,120,Yes,531470,181361,534057,179682,3084.089817
1/2/2008 10:37,211,EC3M 7HR,E2 0RY,505,15,5,2,2.0,Yes,80,Yes,533096,180975,535652,182961,3236.870711
1/2/2008 10:38,207,WC2E 8BT,SW1P 3AU,540,15,5,2,1.5,No,300,Yes,530295,181012,529902,179641,1426.215271
1/2/2008 10:40,308,SW4 7SQ,SW12 9HD,485,15,6,1,2.0,Yes,80,No,530061,175588,528739,173080,2835.092238
1/2/2008 10:45,291,SE26 5QF,CR7 8LE,510,15,6,1,1.5,Yes,80,Yes,535546,171459,532714,168302,4241.093373
1/2/2008 10:45,357,WC2E 7DN,SW1V 4QQ,605,15,6,2,2.0,Yes,120,Yes,530558,180873,528924,178440,2930.775495
1/2/2008 10:49,293,W1K 4PU,SW1V 4QQ,530,15,6,1,1.5,Yes,120,Yes,528822,180889,528924,178440,2451.123212
1/2/2008 10:50,292,E2 9LY,SE1 2BN,460,15,6,1,1.5,Yes,80,No,535219,183149,534057,179682,3656.546595
1/2/2008 10:52,301,KT1 3DS,W4 3PH,510,15,6,1,1.5,No,120,Yes,518828,169123,519585,177640,8550.575302
1/2/2008 11:08,8,N1 2TB,E2 0RY,440,15,4,1,1.5,Yes,300,No,532177,184417,535652,182961,3767.699696
1/2/2008 11:22,79,SE25 5EU,CR7 8LE,545,15,4,2,2.0,No,300,Yes,534357,167077,532714,168302,2049.408207
1/2/2008 11:28,346,SW1A 2DD,SW1V 4QQ,450,15,6,2,1.5,No,40,No,530075,180339,528924,178440,2220.585959
1/2/2008 11:33,213,W1G 0PP,SW1V 4QQ,525,15,5,2,2.0,Yes,120,Yes,528909,181315,528924,178440,2875.03913
1/2/2008 11:36,79,WC1H 8BS,SW1V 4QQ,545,15,4,2,2.0,No,300,Yes,530217,182638,528924,178440,4392.613459
1/2/2008 11:36,207,N7 9EF,NW5 2QH,540,15,5,2,1.5,No,300,Yes,530330,185003,529248,185213,1102.190546
1/2/2008 11:51,19,N4 2DE,NW5 2QH,435,15,4,1,2.0,Yes,80,Yes,532006,187461,529248,185213,3558.098931
1/2/2008 11:53,167,SW1W 8EZ,SW18 1NN,535,15,5,1,2.0,Yes,300,Yes,528119,178861,525155,175180,4725.99799
1/2/2008 12:01,152,EC2A 4RD,SE1 2BN,460,15,5,1,1.5,Yes,300,No,533154,182403,534057,179682,2866.923438
1/2/2008 12:01,153,WC2R 3LD,SW1P 3AU,370,15,5,1,1.5,No,40,Yes,531026,180989,529902,179641,1755.129625
1/2/2008 12:14,15,EC3A 8EP,E2 0RY,470,15,4,1,1.5,No,300,Yes,533301,181252,535652,182961,2906.524041
1/2/2008 12:15,207,W1S 2AT,NW5 2QH,540,15,5,2,1.5,No,300,Yes,529001,180921,529248,185213,4299.101418
1/2/2008 12:15,350,E1 8AZ,SW1P 3AU,510,15,6,2,1.5,No,120,No,533991,180942,529902,179641,4290.981473
1/2/2008 12:32,200,SW1W 8BU,SW1V 4QQ,510,15,5,2,1.5,Yes,300,No,528064,178394,528924,178440,861.2293539
1/2/2008 12:33,293,N1 3PB,NW5 2QH,530,15,6,1,1.5,Yes,120,Yes,532528,184464,529248,185213,3364.43175
1/2/2008 12:35,216,WC2H 9EW,SW1V 4QQ,535,15,5,2,2.0,Yes,300,No,530074,181114,528924,178440,2910.803326
1/2/2008 12:44,64,WC2H 0EA,SW1V 4QQ,470,15,4,2,1.5,No,300,No,529827,181231,528924,178440,2933.443369
1/2/2008 12:44,61,WC1B 5BP,SW1P 3AU,460,15,4,2,1.5,No,120,Yes,530106,181797,529902,179641,2165.629701
1/2/2008 12:56,207,SE1 1NA,SW1P 3AU,540,15,5,2,1.5,No,300,Yes,532684,180134,529902,179641,2825.344758
1/2/2008 13:05,61,EC2M 7QN,E2 0RY,460,15,4,2,1.5,No,120,Yes,533232,181570,535652,182961,2791.286621
1/2/2008 13:09,293,SE20 7EU,CR7 8LE,530,15,6,1,1.5,Yes,120,Yes,535554,170144,532714,168302,3385.050073
1/2/2008 13:12,163,N2 0NW,N3 1DH,455,15,5,1,2.0,Yes,80,Yes,527242,189204,525109,190628,2564.656897
1/2/2008 13:23,365,SW4 0JL,SW18 1NN,585,15,6,2,2.0,No,120,Yes,529240,175537,525155,175180,4100.56996
1/2/2008 13:24,300,W4 5LF,W4 3PH,440,15,6,1,1.5,No,80,No,520577,178923,519585,177640,1621.774645
1/2/2008 13:28,347,SE16 4NB,SE1 2BN,540,15,6,2,1.5,No,80,Yes,534713,179740,534057,179682,658.559033
1/2/2008 13:29,165,W1W 8QG,SW1V 4QQ,475,15,5,1,2.0,Yes,120,Yes,529044,181412,528924,178440,2974.421624
1/2/2008 13:32,312,W12 9ER,SW18 1NN,565,15,6,1,2.0,Yes,300,No,522131,179984,525155,175180,5676.529926
1/2/2008 13:33,168,W1F 8SR,SW1P 3AU,485,15,5,1,2.0,Yes,300,No,529390,181270,529902,179641,1707.566983
1/2/2008 13:43,354,SE17 2DN,SW1V 4QQ,495,15,6,2,2.0,Yes,40,No,532435,178280,528924,178440,3514.643794
1/2/2008 13:50,356,W1B 5PX,NW5 2QH,535,15,6,2,2.0,Yes,80,No,529207,180969,529248,185213,4244.19804
1/2/2008 13:53,362,WC1X 8PN,SE1 2BN,475,15,6,2,2.0,No,40,No,530954,181975,534057,179682,3858.297293
1/2/2008 13:57,365,E15 4PT,SE8 3JD,585,15,6,2,2.0,No,120,Yes,539195,183977,537175,177885,6418.166716
1/2/2008 14:22,209,E12 6PH,E2 0RY,465,15,5,2,2.0,Yes,40,Yes,542250,184791,535652,182961,6847.079962
1/2/2008 14:26,193,E2 0JD,E2 0RY,440,15,5,2,1.5,Yes,40,Yes,535274,182846,535652,182961,395.1063148
1/2/2008 14:28,56,SW2 1HE,SW18 1NN,490,15,4,2,1.5,Yes,300,No,530457,173890,525155,175180,5456.675178
1/2/2008 14:30,7,NW5 2QH,NW5 2QH,490,15,4,1,1.5,Yes,300,Yes,529248,185213,529248,185213,0.0
1/2/2008 14:54,317,N19 5DF,N17 6QA,535,15,6,1,2.0,No,120,Yes,528839,186587,533788,189994,6008.348359
1/2/2008 15:02,55,SE27 9ND,SW12 9HD,540,15,4,2,1.5,Yes,300,Yes,532310,171212,528739,173080,4030.070099
1/2/2008 15:03,174,E1 7LS,E2 0RY,405,15,5,1,2.0,No,120,No,533466,181699,535652,182961,2524.131534
1/2/2008 15:03,11,W1G 8PJ,NW5 2QH,390,15,4,1,1.5,No,80,Yes,528458,181650,529248,185213,3649.52997
1/2/2008 15:08,56,WC2N 6NE,SE1 2BN,490,15,4,2,1.5,Yes,300,No,530334,180450,534057,179682,3801.388299
1/2/2008 15:13,361,W1K 5RE,SW1P 3AU,525,15,6,2,2.0,No,40,Yes,528572,181060,529902,179641,1944.855007
1/2/2008 15:14,355,SE10 9PD,E2 0RY,585,15,6,2,2.0,Yes,80,Yes,538962,178291,535652,182961,5724.071977
1/2/2008 15:18,302,WC1B 3BA,NW5 2QH,460,15,6,1,1.5,No,120,No,530135,181583,529248,185213,3736.799299
1/2/2008 15:27,296,SE1 1HR,SE1 2BN,540,15,6,1,1.5,Yes,300,No,532538,179922,534057,179682,1537.84297
1/2/2008 15:27,317,W1F 9SF,SW1V 4QQ,535,15,6,1,2.0,No,120,Yes,529343,180944,528924,178440,2538.814093
1/2/2008 15:31,19,EC1N 6SJ,SE1 2BN,435,15,4,1,2.0,Yes,80,Yes,531402,181631,534057,179682,3293.573439
1/2/2008 15:32,219,WC1N 2PB,SW1P 3AU,485,15,5,2,2.0,No,80,Yes,530769,182111,529902,179641,2617.745022
1/2/2008 15:42,215,NW1 4BX,SW1V 4QQ,585,15,5,2,2.0,Yes,300,Yes,528842,182787,528924,178440,4347.773338
1/2/2008 15:42,15,WC2H 9EB,SE1 2BN,470,15,4,1,1.5,No,300,Yes,530213,181172,534057,179682,4122.673404
1/2/2008 15:50,301,E1 4TP,E2 0RY,510,15,6,1,1.5,No,120,Yes,535074,181974,535652,182961,1143.788879
1/2/2008 16:04,316,EC4V 4EG,SW1P 3AU,465,15,6,1,2.0,No,80,No,531684,180948,529902,179641,2209.926017
1/2/2008 16:08,195,EC1N 7TR,SE1 2BN,480,15,5,2,1.5,Yes,80,Yes,531253,181949,534057,179682,3605.787709
1/2/2008 16:14,164,NW8 8EP,NW5 2QH,405,15,5,1,2.0,Yes,80,No,527074,182159,529248,185213,3748.758728
1/2/2008 16:21,297,SE11 6HS,SE1 2BN,450,15,6,1,1.5,No,40,Yes,531169,178443,534057,179682,3142.55708
