member_id,SEC,FEH,MT,SEX,AGE,EDU,HS,CHILD,CS,affluence_index,num_of_brands,brand_runs,total_volume,number_of_trans,value,trans_per_brand_runs,Vol/Tran,avg_price,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1121050,1,1,4,2,2,6,10,3,1,51,8,56,22325,86,3576.50,1.54,259.59,16.02,0.815229563,0.151175812,0.033594625,0.008958567,0.01343785,0.020156775,0,0.023516237,0.010078387,0.06718925,0.06718925,0.789473684,0.605823068,0.360582307,0.01343785,0.020156775,0.248600224,0.218365062,0.073908175,0.228443449,0,0.06718925,0.010078387,0.043673012,0.062709966,0.01343785,0.033594625
1121170,3,3,9,2,4,4,5,2,1,31,7,22,11775,36,1510.50,1.64,327.08,12.83,0.904458599,0.095541401,0,0.365180467,0,0.01910828,0.152866242,0.031847134,0,0.08492569,0.038216561,0.307855626,0.21656051,0.78343949,0,0,0.683651805,0.038216561,0.123142251,0.038216561,0,0,0,0,0.031847134,0,0.08492569
1121270,1,1,15,2,3,7,5,4,1,30,3,15,12775,46,2797.00,3.07,277.72,21.89,0.835616438,0,0.164383562,0,0.046966732,0,0,0.264187867,0,0,0,0.688845401,0.953033268,0,0.046966732,0,0.499021526,0,0,0,0,0.007827789,0,0,0.440313112,0.046966732,0.005870841
1121350,2,3,12,2,4,5,7,2,1,48,7,43,12950,61,1793.50,1.42,212.30,13.85,0.814671815,0.150579151,0.034749035,0.121621622,0,0.028957529,0.046332046,0.023166023,0.005791506,0,0.057915058,0.716216216,0.397683398,0.202702703,0,0.3996139,0.465250965,0.098455598,0.092664093,0.185328185,0,0.1003861,0.005791506,0,0.023166023,0,0.028957529
1121440,1,1,4,2,3,7,5,2,1,26,2,18,5650,21,789.00,1.17,269.05,13.96,1,0,0,0.150442478,0,0,0,0,0,0,0,0.849557522,0.601769912,0.345132743,0,0.053097345,0.561946903,0.274336283,0,0.079646018,0.07079646,0,0,0.013274336,0,0,0
1121450,3,3,10,2,4,5,2,4,1,32,4,14,4225,20,625.50,1.43,211.25,14.80,0.946745562,0.053254438,0,0.591715976,0,0,0,0,0.071005917,0,0.071005917,0.266272189,0.550295858,0.449704142,0,0,0.680473373,0.071005917,0.053254438,0,0,0.124260355,0.071005917,0,0,0,0
1121570,2,2,8,2,4,3,5,2,1,31,4,31,17400,42,2207.00,1.35,414.29,12.68,0.939655172,0.034482759,0.025862069,0.051724138,0.051724138,0,0,0.012931034,0,0,0,0.88362069,0.482758621,0.112068966,0.051724138,0.353448276,0.788793103,0.025862069,0,0.090517241,0.025862069,0,0,0.004310345,0.012931034,0.051724138,0
1121660,1,3,9,2,3,7,9,3,1,45,4,15,22925,36,3014.50,2.40,636.81,13.15,0.887677208,0.019629226,0.092693566,0.017448201,0,0,0,0.006543075,0.016357688,0,0,0.959651036,0.919302072,0.080697928,0,0,0.053435115,0.006543075,0.849509269,0.032715376,0.00436205,0.019629226,0.016357688,0,0.017448201,0,0
1121760,2,3,14,1,4,5,5,1,0,14,4,29,17825,72,2406.00,2.48,247.57,13.50,1,0,0,0,0.134642356,0,0,0,0,0.252454418,0.012622721,0.600280505,0.377279102,0.488078541,0.134642356,0,0,0.113604488,0.347826087,0.232819074,0,0,0,0.124824684,0,0.134642356,0.04628331
1121780,1,1,4,2,4,4,4,4,1,24,3,20,9025,25,1387.50,1.25,361.00,15.37,0.493074792,0.12465374,0.382271468,0,0,0.033240997,0,0,0,0,0.033240997,0.933518006,0.592797784,0.407202216,0,0,0.191135734,0.182825485,0,0.479224377,0.077562327,0,0,0,0,0,0.069252078
1125100,2,1,10,2,4,5,2,4,1,30,4,16,4450,23,541.50,1.44,193.48,12.17,0.393258427,0.370786517,0.235955056,0.08988764,0.134831461,0,0,0,0,0,0.117977528,0.657303371,0.337078652,0.258426966,0.134831461,0.269662921,0.595505618,0.117977528,0.084269663,0,0,0.06741573,0,0,0,0.134831461,0
1125140,2,1,16,2,4,5,3,4,1,33,5,33,9970,50,1331.35,1.52,199.40,13.35,0.744232698,0.067703109,0.188064193,0.160481444,0.015045135,0,0,0.075225677,0,0.01003009,0,0.739217653,0.270812437,0.689067202,0.040120361,0,0.431293882,0.310932798,0.01003009,0,0.040120361,0.020060181,0,0,0.075225677,0.040120361,0.07221665
1125190,1,1,10,2,4,5,4,4,1,39,3,20,6175,46,1060.00,2.30,134.24,17.17,0.963562753,0.036437247,0,0,0,0.315789474,0,0.097165992,0,0,0,0.587044534,0.587044534,0.412955466,0,0,0.113360324,0.072874494,0.012145749,0.591093117,0.097165992,0.016194332,0,0,0.097165992,0,0
1125280,3,0,0,0,4,0,0,5,0,0,1,2,375,2,30.00,1.00,187.50,8.00,1,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0.8,0.8,0,0.2,0,0,0,0,0,0,0,0
1125470,1,1,10,2,4,4,4,4,2,29,4,20,8125,30,965.50,1.50,270.83,11.88,0.963076923,0,0.036923077,0,0,0.018461538,0.036923077,0.027692308,0,0,0,0.916923077,0.227692308,0.772307692,0,0,0.526153846,0.292307692,0,0.018461538,0.135384615,0,0,0,0.027692308,0,0
1125480,3,1,4,1,4,5,2,4,1,8,3,11,5600,21,812.00,1.91,266.67,14.50,0.892857143,0.053571429,0.053571429,0.357142857,0,0,0,0,0,0,0.053571429,0.589285714,0.616071429,0.383928571,0,0,0.410714286,0.053571429,0.026785714,0.455357143,0.053571429,0,0,0,0,0,0
1125510,2,1,19,2,4,1,3,4,1,29,5,12,13850,25,1580.00,2.08,554.00,11.41,1,0,0,0.519855596,0.02166065,0,0,0.010830325,0,0.0433213,0,0.40433213,0.111913357,0.866425993,0.02166065,0,0.823104693,0,0.0433213,0,0.014440433,0.054151625,0,0.032490975,0.010830325,0.02166065,0
1125790,3,3,6,2,2,6,4,2,1,25,3,14,9800,28,1264.00,2.00,350.00,12.90,0.93622449,0.022959184,0.040816327,0.619897959,0,0,0,0,0.076530612,0,0,0.303571429,0.290816327,0.709183673,0,0,0.762755102,0,0.022959184,0.045918367,0.081632653,0.010204082,0.076530612,0,0,0,0
1125840,2,3,10,2,4,4,5,4,2,18,2,11,14050,18,1031.50,1.64,780.56,7.34,0.96797153,0,0.03202847,0,0.544483986,0,0,0,0,0,0,0.455516014,0,0.327402135,0.672597865,0,0.071174377,0.341637011,0,0,0,0,0,0,0,0.587188612,0
1125910,3,3,10,2,4,4,5,3,1,23,1,15,5225,19,582.00,1.27,275.00,11.14,0.794258373,0.162679426,0.043062201,0,0,0,0,0,0,0,0,1,0.846889952,0.114832536,0,0.038277512,0.612440191,0.200956938,0.14354067,0,0,0,0,0.043062201,0,0,0
1130020,3,1,4,2,4,4,1,4,0,12,3,19,4325,30,469.25,1.58,144.17,10.85,0.976878613,0,0.023121387,0.277456647,0,0,0,0.01734104,0,0,0,0.705202312,0.173410405,0.670520231,0.052023121,0.104046243,0.670520231,0,0,0.104046243,0.138728324,0,0,0.01734104,0.01734104,0.052023121,0
1134090,1,3,5,2,3,4,5,2,1,19,2,16,9100,19,1513.50,1.19,478.95,16.63,0.967032967,0,0.032967033,0.087912088,0,0,0,0,0,0,0,0.912087912,0.5,0.5,0,0,0.313186813,0,0,0.068681319,0,0,0,0,0.357142857,0,0.260989011
1135050,2,1,13,2,4,6,5,1,1,16,6,23,20400,55,2404.00,2.39,370.91,11.78,0.912990196,0.009803922,0.077205882,0.328431373,0,0,0.009803922,0,0.033088235,0.200980392,0.121323529,0.306372549,0.177696078,0.787990196,0.019607843,0.014705882,0.50245098,0.191176471,0.245098039,0,0.004901961,0,0.033088235,0.003676471,0,0.019607843,0
1135150,1,3,10,2,2,5,5,3,1,25,3,27,10345,47,1262.50,1.74,220.11,12.20,0.840502658,0.065248913,0.094248429,0.587240213,0,0,0,0,0,0,0.007249879,0.405509908,0.250845819,0.671822136,0,0.077332044,0.782503625,0.043499275,0.079748671,0.050749154,0.009666506,0.014499758,0,0.007249879,0,0,0.012083132
1135240,1,0,0,0,2,0,0,5,0,0,2,10,3750,13,495.00,1.30,288.46,13.20,1,0,0,0.16,0,0,0,0,0,0,0,0.84,0.92,0,0,0.08,0.88,0,0,0.12,0,0,0,0,0,0,0
1135320,1,0,0,0,1,0,0,5,0,0,2,2,1300,2,200.00,1.00,650.00,15.38,1,0,0,0,0,0,0,0,0,0.307692308,0,0.692307692,0.692307692,0.307692308,0,0,0,0.692307692,0.307692308,0,0,0,0,0,0,0,0
1137070,3,3,10,2,4,5,4,4,1,36,6,35,20025,52,2638.50,1.49,385.10,13.18,0.761548065,0.054931336,0.183520599,0.359550562,0,0.011235955,0,0.007490637,0,0.064918851,0.011235955,0.54556804,0.416978777,0.534332085,0,0.048689139,0.609238452,0.011235955,0.117353308,0.088639201,0.114856429,0.039950062,0,0,0.007490637,0,0.011235955
1137150,2,0,0,0,3,0,0,5,0,0,5,13,7525,16,1446.00,1.23,470.31,19.22,0.867109635,0.079734219,0.053156146,0.059800664,0,0.179401993,0.079734219,0.029900332,0,0,0,0.651162791,0.561461794,0.438538206,0,0,0.139534884,0,0,0.697674419,0,0.132890365,0,0,0.029900332,0,0
1137510,2,3,10,2,4,5,3,4,1,17,5,16,18625,35,2391.50,2.19,532.14,12.84,1,0,0,0.024161074,0.016107383,0.108724832,0,0.024161074,0,0,0,0.826845638,0.048322148,0.93557047,0.016107383,0,0.024161074,0.818791946,0.008053691,0.108724832,0,0,0,0,0.024161074,0.016107383,0
1137580,1,1,9,2,4,7,2,4,1,14,5,17,7700,30,1304.50,1.76,256.67,16.94,0.970779221,0,0.029220779,0.327922078,0,0.204545455,0,0.038961039,0,0.116883117,0,0.311688312,0.564935065,0.435064935,0,0,0.474025974,0,0.175324675,0.311688312,0,0,0,0,0.038961039,0,0
1137610,3,1,10,2,1,4,4,1,1,10,6,14,8375,25,845.50,1.79,335.00,10.10,0.865671642,0.134328358,0,0.167164179,0.411940299,0.134328358,0.08358209,0,0,0,0.071641791,0.131343284,0.08358209,0.504477612,0.411940299,0,0.370149254,0.071641791,0,0.134328358,0.011940299,0,0,0,0,0.411940299,0
1140060,2,1,4,2,3,5,4,2,1,21,5,28,12025,46,1340.50,1.64,261.41,11.15,0.908523909,0.091476091,0,0.307692308,0,0.018711019,0.033264033,0.006237006,0,0,0,0.634095634,0.376299376,0.515592516,0,0.108108108,0.644490644,0.018711019,0,0.024948025,0.232848233,0.056133056,0,0,0.006237006,0,0.016632017
1140070,3,3,10,2,3,5,2,4,1,1,7,27,6425,45,744.25,1.67,142.78,11.58,0.953307393,0.046692607,0,0.214007782,0.210116732,0.011673152,0.062256809,0.023346304,0,0,0.070038911,0.408560311,0.303501946,0.486381323,0.210116732,0,0.626459144,0.070038911,0,0.035019455,0,0.035019455,0,0,0.023346304,0.210116732,0
1140180,3,1,4,1,4,7,4,4,1,29,6,22,7150,25,913.25,1.14,286.00,12.77,0.877622378,0.122377622,0,0.15034965,0,0.031468531,0.041958042,0.062937063,0.031468531,0,0,0.681818182,0.283216783,0.688811189,0,0.027972028,0.335664336,0.171328671,0.020979021,0.031468531,0.01048951,0.031468531,0.031468531,0,0.062937063,0,0.304195804
1140360,1,3,10,2,4,5,6,4,1,21,3,18,25525,32,3442.50,1.78,797.66,13.49,0.929480901,0.041136141,0.029382958,0,0,0.008814887,0,0,0,0.047012733,0,0.94417238,0.876591577,0.119490695,0.003917728,0,0.191968658,0.003917728,0.785504407,0.008814887,0,0,0,0,0.009794319,0,0
1140480,2,3,10,2,1,7,3,4,1,22,4,20,7975,65,1479.50,3.25,122.69,18.55,1,0,0,0,0,0.122257053,0,0.253918495,0.037617555,0,0,0.586206897,0.614420063,0.385579937,0,0,0,0.206896552,0.009404389,0.492163009,0,0,0.037617555,0,0.253918495,0,0
1140500,3,1,4,2,4,5,4,4,1,1,1,3,7500,25,2211.25,8.33,300.00,29.48,0.973333333,0.026666667,0,0,0,0,0,0,0,0,0,1,0.92,0.08,0,0,0.94,0,0.06,0,0,0,0,0,0,0,0
1140570,1,0,0,0,3,0,0,5,0,0,3,8,3750,10,572.75,1.25,375.00,15.27,0.88,0.12,0,0.6,0,0,0,0.06,0,0,0,0.34,0.58,0.36,0,0.06,0.72,0,0.04,0.06,0,0.12,0,0,0.06,0,0
1140670,2,1,4,2,3,5,5,4,1,15,6,30,15000,39,1951.00,1.30,384.62,13.01,0.666666667,0.316666667,0.016666667,0.32,0.02,0.11,0.026666667,0,0.1,0,0,0.423333333,0.263333333,0.69,0.02,0.026666667,0.593333333,0,0.01,0.231666667,0,0.015,0.1,0,0,0.02,0.03
1140890,1,2,10,2,3,7,3,4,1,16,1,10,1895,10,500.50,1.00,189.50,26.41,1,0,0,0,0,0,0,0,0,0,0,1,0.722955145,0.277044855,0,0,0.514511873,0,0,0,0,0.316622691,0,0,0,0,0.168865435
1141020,1,1,6,2,4,7,4,4,1,19,2,18,9100,41,1733.00,2.28,221.95,19.04,1,0,0,0,0,0.016483516,0,0,0,0,0,0.983516484,0.983516484,0.016483516,0,0,0.461538462,0,0,0.538461538,0,0,0,0,0,0,0
1141110,3,0,0,0,3,0,0,5,0,0,2,4,3225,7,427.50,1.75,460.71,13.26,0.860465116,0.139534884,0,0,0,0.348837209,0,0,0,0,0,0.651162791,0.418604651,0.581395349,0,0,0.418604651,0,0,0.581395349,0,0,0,0,0,0,0
1141130,1,0,0,0,3,0,0,5,0,0,4,7,4525,12,871.00,1.71,377.08,19.25,1,0,0,0.016574586,0,0,0.044198895,0.198895028,0,0,0,0.740331492,0.955801105,0.044198895,0,0,0.756906077,0,0,0,0.044198895,0,0,0,0.198895028,0,0
1144060,2,3,10,2,4,5,3,4,1,26,2,3,9500,25,1026.00,8.33,380.00,10.80,0.852631579,0,0.147368421,0.905263158,0,0,0,0,0,0,0,0.094736842,0.010526316,0.989473684,0,0,0.989473684,0,0,0,0,0.010526316,0,0,0,0,0
1145010,1,0,0,0,2,0,0,5,0,0,1,2,675,2,79.50,1.00,337.50,11.78,1,0,0,0,0,0,0,0,0,0,0,1,0.444444444,0.555555556,0,0,0.444444444,0,0,0.555555556,0,0,0,0,0,0,0
1145120,2,1,10,2,3,5,6,3,1,14,5,29,15850,61,2040.00,2.10,259.84,12.87,0.824921136,0.075709779,0.099369085,0.056782334,0,0,0.012618297,0,0.042586751,0,0.141955836,0.746056782,0.720820189,0.266561514,0,0.012618297,0.132492114,0.141955836,0.615141956,0,0.025236593,0,0.042586751,0,0,0,0.042586751
1145270,2,3,10,2,2,5,3,1,1,23,5,16,16375,23,1894.50,1.44,711.96,11.57,0.949618321,0.050381679,0,0.439694656,0,0,0,0,0.164885496,0.030534351,0.036641221,0.328244275,0.141984733,0.784732824,0,0.073282443,0.717557252,0.064122137,0.030534351,0,0,0,0.164885496,0.022900763,0,0,0
1145330,1,3,10,2,3,7,5,3,1,36,4,23,5735,46,965.30,2.00,124.67,16.83,0.89537925,0,0.10462075,0.418482999,0,0,0,0.117698344,0,0,0.013077594,0.450741064,0.470793374,0.516129032,0,0.013077594,0.579773322,0.013077594,0,0,0.052310375,0.026155187,0,0.183086312,0.117698344,0,0.027898867
1145380,2,0,0,0,2,0,0,5,0,0,3,11,6525,15,1006.50,1.36,435.00,15.43,0.835249042,0.164750958,0,0.122605364,0,0.183908046,0,0,0,0,0,0.69348659,0.233716475,0.766283525,0,0,0.122605364,0,0,0.747126437,0.045977011,0,0,0.084291188,0,0,0
1145390,1,0,0,0,2,0,0,5,0,0,2,10,1600,10,212.00,1.00,160.00,13.25,0.84375,0.09375,0.0625,0,0,0,0,0.046875,0,0,0,0.953125,0.46875,0.53125,0,0,0.171875,0.34375,0,0,0.0625,0,0,0.09375,0.046875,0,0.28125
1145440,1,0,0,0,2,0,0,5,0,0,2,10,1675,12,287.00,1.20,139.58,17.13,0.910447761,0.089552239,0,0,0,0,0.23880597,0,0,0,0,0.76119403,0.76119403,0.23880597,0,0,0.23880597,0.134328358,0,0.268656716,0.059701493,0,0,0.298507463,0,0,0
1145470,3,1,14,2,1,4,4,1,1,15,2,7,5175,13,537.00,1.86,398.08,10.38,0.884057971,0,0.115942029,0.367149758,0,0,0,0,0,0,0,0.632850242,0,1,0,0,0.975845411,0.024154589,0,0,0,0,0,0,0,0,0
1145620,1,3,16,2,2,6,4,3,1,26,6,28,14250,48,2094.00,1.71,296.88,14.69,0.847368421,0.152631579,0,0.231578947,0,0.036842105,0,0.052631579,0.384210526,0,0.068421053,0.226315789,0.368421053,0.631578947,0,0,0.315789474,0.068421053,0,0.068421053,0,0.031578947,0.384210526,0.036842105,0.052631579,0,0.042105263
1145690,1,2,10,2,3,6,3,4,1,40,4,33,9800,56,1114.25,1.70,175.00,11.37,0.885204082,0.114795918,0,0.301020408,0,0,0,0.015306122,0,0.183673469,0,0.5,0.176020408,0.74744898,0,0.076530612,0.556122449,0.091836735,0.25255102,0.06122449,0,0.015306122,0,0,0.015306122,0,0.007653061
1145750,2,2,5,2,3,5,4,2,1,8,2,13,12400,25,1482.50,1.92,496.00,11.96,0.879032258,0.120967742,0,0,0,0.072580645,0,0,0,0,0,0.927419355,0.120967742,0.782258065,0,0.096774194,0.516129032,0.362903226,0,0.072580645,0,0,0,0,0,0,0.048387097
1145780,1,0,0,0,2,0,0,5,0,0,1,1,200,1,20.00,1.00,200.00,10.00,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1145960,1,1,5,2,2,7,3,1,1,26,5,21,5900,30,989.75,1.43,196.67,16.78,0.843220339,0.139830508,0.016949153,0.211864407,0,0.076271186,0,0.050847458,0.063559322,0,0,0.597457627,0.597457627,0.402542373,0,0,0.288135593,0,0,0.262711864,0,0,0.063559322,0.207627119,0.177966102,0,0
1145980,3,3,9,2,3,5,4,4,1,27,3,15,13125,32,1442.00,2.13,410.16,10.99,0.925714286,0.074285714,0,0.441904762,0,0,0.167619048,0,0,0,0,0.39047619,0.165714286,0.758095238,0,0.076190476,0.815238095,0,0.114285714,0.019047619,0,0.051428571,0,0,0,0,0
1146030,2,3,5,2,2,8,3,2,1,20,3,19,7800,26,1292.00,1.37,300.00,16.56,0.955128205,0.025641026,0.019230769,0.211538462,0,0.019230769,0,0,0,0,0,0.769230769,0.701923077,0.298076923,0,0,0.256410256,0.076923077,0,0.599358974,0,0,0,0.067307692,0,0,0
1146060,1,3,10,2,2,7,3,2,1,23,4,27,4150,33,703.00,1.22,125.76,16.94,0.759036145,0.240963855,0,0.21686747,0,0.054216867,0,0.072289157,0,0,0,0.656626506,0.542168675,0.295180723,0,0.162650602,0.614457831,0,0,0.108433735,0.024096386,0.180722892,0,0,0.072289157,0,0
1146140,1,1,4,2,3,7,5,2,1,24,6,31,8550,49,1150.00,1.58,174.49,13.45,0.947368421,0.01754386,0.035087719,0.160818713,0,0.096491228,0,0.00877193,0.043859649,0,0.070175439,0.619883041,0.324561404,0.675438596,0,0,0.652046784,0.078947368,0.026315789,0.175438596,0,0,0.043859649,0,0.023391813,0,0
1146240,1,0,0,0,2,0,0,5,0,0,2,4,1350,5,212.00,1.25,270.00,15.70,1,0,0,0.555555556,0,0,0,0,0,0,0,0.444444444,1,0,0,0,0.555555556,0,0.444444444,0,0,0,0,0,0,0,0
1146340,3,3,10,2,3,7,6,3,1,18,3,20,11050,43,1128.00,2.15,256.98,10.21,1,0,0,0.660633484,0.027149321,0,0,0,0,0,0,0.312217195,0.119909502,0.701357466,0.027149321,0.15158371,0.814479638,0.00678733,0.081447964,0.027149321,0.024886878,0,0,0,0,0.027149321,0.018099548
1146370,2,3,3,2,2,7,6,1,1,39,5,21,8495,29,1095.00,1.38,292.93,12.89,0.964685109,0.035314891,0,0.529723367,0,0.017657446,0.01177163,0.017657446,0,0,0,0.423190112,0.240729841,0.688640377,0,0.070629782,0.612124779,0.214832254,0.020011772,0.135373749,0,0,0,0,0.017657446,0,0
1146450,1,3,8,2,2,5,4,4,1,31,3,18,32025,64,3435.50,3.56,500.39,10.73,0.955503513,0.037470726,0.007025761,0,0.004683841,0,0,0.004683841,0,0,0,0.990632319,0.175644028,0.819672131,0.004683841,0,0.572209212,0.277907884,0,0,0.140515222,0,0,0,0.004683841,0.004683841,0
1146510,1,0,0,0,2,0,0,5,0,0,2,8,3300,8,380.50,1.00,412.50,11.53,0.931818182,0.068181818,0,0.151515152,0,0,0,0,0,0,0,0.848484848,0.181818182,0.681818182,0,0.136363636,0.265151515,0.113636364,0.227272727,0.393939394,0,0,0,0,0,0,0
1146620,1,0,0,0,2,0,0,5,0,0,1,1,300,1,40.00,1.00,300.00,13.33,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1146670,2,3,10,2,2,7,3,4,1,28,3,10,12000,23,1608.50,2.30,521.74,13.40,0.94375,0.05625,0,0,0,0.05,0,0,0.75,0,0,0.2,0.04375,0.93125,0,0.025,0.11875,0,0.0375,0.09375,0,0,0.75,0,0,0,0
1146710,1,3,9,2,2,8,3,1,1,38,5,14,2525,15,352.50,1.07,168.33,13.96,0.910891089,0.089108911,0,0.03960396,0,0.207920792,0.03960396,0.02970297,0,0,0,0.683168317,0.326732673,0.514851485,0,0.158415842,0.594059406,0.168316832,0,0.207920792,0,0,0,0,0.02970297,0,0
1146760,1,0,0,0,2,0,0,5,0,0,5,17,18850,36,2696.50,2.12,523.61,14.31,1,0,0,0,0,0.071618037,0,0.051724138,0.306366048,0,0.00397878,0.566312997,0.213527851,0.786472149,0,0,0,0.412466844,0.131299735,0.071618037,0,0,0.306366048,0,0.051724138,0,0.026525199
1146840,1,0,0,0,2,0,0,5,0,0,3,11,5425,13,691.25,1.18,417.31,12.74,0.32718894,0.6359447,0.036866359,0,0,0.580645161,0,0,0,0,0.013824885,0.405529954,0.239631336,0.760368664,0,0,0.235023041,0.013824885,0.013824885,0.580645161,0.110599078,0,0,0.013824885,0,0,0.032258065
1146930,1,0,0,0,2,0,0,5,0,0,3,10,5575,25,1239.50,2.50,223.00,22.23,1,0,0,0.053811659,0,0,0,0.269058296,0,0,0,0.677130045,0.959641256,0.040358744,0,0,0.511210762,0.067264574,0.080717489,0,0,0.071748879,0,0,0.269058296,0,0
1146970,2,3,10,2,3,5,5,3,1,34,5,20,8500,36,1331.50,1.80,236.11,15.66,0.926470588,0.026470588,0.047058824,0.108823529,0,0.008823529,0.070588235,0,0,0,0.097058824,0.714705882,0.829411765,0.170588235,0,0,0.188235294,0.279411765,0,0.344117647,0.188235294,0,0,0,0,0,0
1147250,1,3,12,2,3,5,4,2,1,26,2,8,9450,17,1161.00,2.13,555.88,12.29,1,0,0,0.841269841,0,0,0,0,0,0,0,0.158730159,0.238095238,0.698412698,0,0.063492063,0.904761905,0,0.015873016,0,0,0.079365079,0,0,0,0,0
1147390,1,3,17,2,3,9,4,2,1,45,3,9,28800,25,3970.50,2.78,1152.00,13.79,1,0,0,0,0,0.390625,0,0,0.5390625,0,0,0.0703125,0.0546875,0.9296875,0,0.015625,0.015625,0,0,0.4453125,0,0,0.5390625,0,0,0,0
1147430,2,3,10,2,2,5,4,3,1,15,2,18,12700,33,1050.00,1.83,384.85,8.27,0.905511811,0.094488189,0,0.047244094,0,0,0,0,0,0,0,0.952755906,0.161417323,0.12992126,0,0.708661417,0.88976378,0,0,0,0.11023622,0,0,0,0,0,0
1147500,3,3,10,2,3,6,5,2,1,23,3,13,14525,28,1607.00,2.15,518.75,11.06,0.898450947,0.060240964,0.04130809,0.056798623,0,0.010327022,0,0,0,0,0,0.932874355,0.084337349,0.888123924,0.027538726,0,0.917383821,0.058519793,0,0.010327022,0,0,0,0.013769363,0,0,0
1147580,1,3,10,2,2,5,3,1,1,47,2,14,6725,22,1191.75,1.57,305.68,17.72,0.888475836,0.111524164,0,0.089219331,0,0,0,0,0,0,0,0.910780669,0.888475836,0.111524164,0,0,0.620817844,0.044609665,0,0,0.074349442,0.19330855,0.066914498,0,0,0,0
1147590,2,3,10,2,2,5,4,3,1,16,3,12,7625,21,1170.00,1.75,363.10,15.34,1,0,0,0.059016393,0.314754098,0,0,0,0,0,0,0.626229508,0.685245902,0,0.314754098,0,0.124590164,0,0,0,0,0.521311475,0,0.039344262,0,0.314754098,0
1147670,1,2,10,2,4,5,10,3,1,19,2,3,12300,20,1213.50,6.67,615.00,9.87,1,0,0,0,0,0,0,0,0,0.886178862,0,0.113821138,0.113821138,0.886178862,0,0,0,0,0.886178862,0,0.113821138,0,0,0,0,0,0
1147700,2,1,4,2,2,5,4,3,1,27,4,18,13085,19,1849.50,1.06,688.68,14.13,0.83951089,0.16048911,0,0.149025602,0,0.051585785,0,0,0.034390524,0,0,0.764998089,0.531906763,0.422239205,0,0.045854031,0.217806649,0.108903324,0.034390524,0.085976309,0,0,0.034390524,0.005731754,0,0,0.512800917
1147740,1,3,5,2,2,7,4,3,1,22,7,28,11025,44,1603.00,1.57,250.57,14.54,1,0,0,0.315192744,0,0.020408163,0.01814059,0.102040816,0,0.01814059,0.047619048,0.47845805,0.46031746,0.532879819,0,0.006802721,0.485260771,0.083900227,0.106575964,0.149659864,0,0.072562358,0,0,0.102040816,0,0
1147820,2,1,4,2,2,7,3,2,1,21,2,13,6825,16,747.50,1.23,426.56,10.95,1,0,0,0.706959707,0,0,0,0,0,0,0,0.293040293,0.179487179,0.776556777,0,0.043956044,0.985347985,0,0,0,0.014652015,0,0,0,0,0,0
1147850,1,1,4,2,3,6,5,2,1,30,4,11,5200,13,781.50,1.18,400.00,15.03,1,0,0,0.086538462,0,0.057692308,0,0,0,0.134615385,0,0.721153846,0.692307692,0.192307692,0,0.115384615,0.793269231,0,0.134615385,0.057692308,0,0.014423077,0,0,0,0,0
1147910,1,0,0,0,2,0,0,5,0,0,1,1,500,1,52.50,1.00,500.00,10.50,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1147940,2,3,10,2,2,5,5,1,1,11,4,18,6050,26,921.50,1.44,232.69,15.23,0.962809917,0.037190083,0,0.033057851,0,0.061983471,0,0.08677686,0,0,0,0.818181818,0.260330579,0.681818182,0.033057851,0.024793388,0.05785124,0,0,0.772727273,0,0,0,0.049586777,0.08677686,0.033057851,0
1147960,3,3,10,2,2,4,5,1,1,15,7,24,6500,35,715.50,1.46,185.71,11.01,0.923076923,0.053846154,0.023076923,0.215384615,0.115384615,0.080769231,0.030769231,0,0,0.061538462,0.069230769,0.426923077,0.2,0.6,0.138461538,0.061538462,0.434615385,0.096153846,0.165384615,0.080769231,0.061538462,0,0,0.023076923,0,0.138461538,0
1148010,2,1,13,2,2,4,4,1,1,19,4,6,8300,15,2766.00,2.50,553.33,33.33,1,0,0,0.126506024,0,0.036144578,0,0,0.054216867,0,0,0.78313253,0.837349398,0.162650602,0,0,0.126506024,0,0,0.036144578,0,0.78313253,0.054216867,0,0,0,0
1148070,2,3,10,2,2,4,5,2,0,12,2,4,6325,17,754.50,4.25,372.06,11.93,0.798418972,0,0.201581028,0,0.023715415,0,0,0,0,0,0,0.976284585,0.628458498,0.347826087,0.023715415,0,0,0.347826087,0.628458498,0,0,0,0,0,0,0.023715415,0
