customer_number,clothing_division,housewares_division,health_products_division,automotive_division,personal_electronics_division,computers_division,garden_division,novelty_gift_division,jewelry_division
215324237,0,0,1,0,1,0,0,0,0
215359365,0,1,1,0,1,0,0,1,0
215398686,0,0,1,0,1,0,1,1,0
215458597,0,0,1,0,1,0,0,0,1
215523960,0,0,1,0,0,0,0,0,0
215540360,0,1,1,0,1,0,0,1,0
215550971,0,0,1,0,0,0,1,1,0
215616202,0,0,1,0,1,0,0,0,0
215645888,0,0,1,0,0,0,1,0,1
215669102,0,1,1,0,0,0,0,1,0
215738949,0,1,1,1,1,0,1,1,0
215773938,0,0,1,0,1,0,0,0,0
215799560,0,0,1,0,0,0,0,0,0
215811324,0,0,1,0,1,0,1,1,1
215848862,0,1,1,0,1,0,0,0,1
215906348,0,0,1,0,1,0,1,0,0
215924325,0,0,1,0,1,0,1,1,0
215968538,0,0,1,0,0,0,1,0,0
216047985,0,0,1,0,0,0,0,0,0
216082354,0,1,1,0,0,1,1,0,0
216135822,0,0,1,0,1,0,0,1,1
216227561,0,0,1,0,0,0,1,0,0
216239137,0,0,1,0,0,0,0,0,1
216265843,0,1,1,0,1,0,0,1,1
216299925,0,1,1,0,1,0,0,1,1
216322552,0,0,1,0,1,0,0,1,0
216392191,0,0,1,0,1,0,0,0,0
216465666,0,0,1,0,0,0,0,0,1
216476978,0,0,1,0,0,0,0,0,0
216501189,0,0,1,0,0,0,0,0,0
216513598,0,1,1,0,0,0,0,0,1
216554493,0,0,1,0,1,0,0,0,0
216567453,0,0,1,0,0,0,0,0,1
216596163,0,0,1,0,0,0,0,0,1
216630939,0,1,1,0,0,0,1,0,0
216648212,0,0,1,0,1,0,0,1,0
216691287,0,1,1,0,1,0,0,0,0
216774695,0,0,1,0,1,0,0,0,0
216810986,0,0,1,0,0,0,0,1,1
216829317,0,0,1,0,1,0,0,1,0
216890988,0,0,1,0,1,0,0,0,1
216941468,0,0,1,1,0,0,0,0,0
216989756,0,1,1,0,0,0,0,0,0
217027697,0,0,1,0,0,0,0,0,1
217051283,0,1,1,0,1,0,0,0,0
217078807,0,0,1,0,0,0,0,0,0
217081587,0,0,1,0,0,0,0,0,0
217164755,0,1,1,0,1,0,0,0,1
217210103,0,1,1,0,1,0,0,1,1
217264001,0,0,1,0,1,0,1,0,0
217296623,0,0,1,1,0,1,0,0,1
217346865,0,0,1,0,0,0,0,0,0
217374180,0,0,1,0,0,0,0,0,0
217404342,0,0,1,0,0,0,1,0,1
217477165,0,0,1,0,1,0,0,0,0
217493949,0,0,1,0,0,0,0,0,0
217506427,0,0,1,0,0,0,0,0,0
217638055,0,1,1,0,1,0,1,0,1
217660448,0,1,1,0,0,0,1,0,1
217764505,0,1,1,0,1,0,0,1,1
217777655,0,0,1,0,0,0,0,0,0
217809805,0,1,1,0,0,0,0,0,0
217822931,0,1,1,0,1,0,0,0,1
217868504,0,0,1,0,1,0,0,1,0
217891837,0,0,1,1,1,0,0,0,1
218006914,0,0,1,0,0,0,1,0,0
218052801,0,1,1,0,1,0,1,0,0
218064657,0,1,1,0,0,0,0,0,1
218085462,0,1,1,0,0,0,0,0,0
218101889,1,1,1,1,1,0,1,1,1
218154342,0,1,1,0,1,1,1,1,1
218217016,0,0,1,0,0,0,0,0,0
218274694,0,0,1,0,0,0,0,0,1
218312502,0,0,1,0,0,0,0,0,1
218334571,0,0,1,0,0,0,0,0,0
218452399,0,1,1,0,1,0,1,0,1
218495133,0,0,1,0,1,0,0,0,1
218520500,0,1,1,0,0,0,0,1,1
218523363,0,1,1,0,0,0,0,0,0
218528404,0,0,1,1,0,0,0,0,0
218532034,0,0,1,0,0,0,0,0,0
218578565,0,1,1,0,1,0,0,0,0
218619518,0,1,1,0,0,0,0,0,0
218696094,0,1,1,1,0,0,0,0,1
218769503,0,1,1,0,0,0,1,0,1
218824696,0,1,1,0,0,0,0,0,1
218847523,0,0,1,0,0,0,0,0,0
218943348,0,0,1,0,0,0,0,0,0
218944718,0,1,1,0,1,0,0,0,0
219026796,0,0,1,0,1,0,0,0,0
219052800,0,1,1,0,0,0,0,0,1
219083581,0,0,1,0,1,0,0,0,0
219104130,0,0,1,0,1,0,0,0,1
219107323,0,1,1,0,0,0,0,0,0
219169331,0,0,1,0,1,0,0,0,1
219214947,0,1,1,0,1,0,1,0,1
219237104,0,1,1,0,0,0,0,0,0
219269313,0,0,1,0,0,0,0,0,0
219271947,0,0,1,0,0,0,0,0,1
219354537,0,1,1,0,0,0,0,0,0
219368289,0,0,1,0,0,0,0,0,0
219399763,0,1,1,0,0,0,0,0,0
219432168,0,0,1,0,0,0,0,0,1
219440500,0,1,1,0,0,1,1,0,0
219453529,0,0,1,0,0,0,0,0,0
219474285,0,1,1,0,0,0,0,0,0
219521994,0,0,1,0,0,0,1,1,0
219562212,0,1,1,0,1,0,0,0,0
219572963,0,0,1,0,1,0,1,1,1
219617768,0,1,1,0,1,0,0,1,1
219621471,0,0,1,0,0,0,0,0,0
219657426,0,0,1,1,1,0,1,0,0
219875762,0,0,1,0,1,0,1,1,0
219877248,0,1,1,0,1,0,0,0,0
219914785,0,0,1,0,1,0,0,0,0
219927761,0,0,1,0,0,0,0,0,1
219954724,0,1,1,0,1,0,0,0,0
220033617,0,1,1,0,1,0,1,1,0
220057699,1,0,1,1,1,0,0,0,1
220092787,0,0,1,0,1,0,0,0,0
220193502,0,1,1,0,1,0,0,1,1
220212450,0,0,1,0,0,0,0,0,0
220216519,0,0,1,0,1,0,0,0,0
220236665,0,1,1,0,0,0,0,0,0
220243281,0,0,1,0,1,0,0,0,0
220392096,0,0,1,0,1,0,0,0,0
220415095,1,0,1,0,0,1,0,0,0
220451900,0,1,1,0,1,0,0,1,0
220480628,0,0,1,0,0,0,0,0,0
220504195,0,1,1,0,1,1,1,1,0
220595599,0,0,1,0,0,0,1,0,0
220623078,0,1,1,0,1,0,0,0,1
220682801,1,1,1,1,1,1,1,1,1
220701213,0,1,1,0,0,0,0,0,0
220705537,0,0,1,0,1,0,0,0,0
220780829,0,0,1,0,0,0,0,0,1
220839732,0,1,1,0,1,0,0,1,0
220952220,0,0,1,0,0,0,0,0,1
220980288,0,0,1,0,0,0,0,0,0
220998942,0,0,1,0,0,0,0,0,1
221087471,0,0,1,0,1,0,0,0,0
221142318,0,1,1,0,0,0,1,0,1
221173461,0,1,1,0,0,0,0,0,0
221196827,0,0,1,0,0,0,1,0,0
221231277,0,0,1,0,1,0,0,0,0
221308554,0,1,1,0,0,0,1,0,0
221392244,0,1,1,0,1,0,0,1,1
221459613,0,0,1,0,1,0,0,0,1
221492721,0,1,1,0,1,0,1,0,0
221512098,0,1,1,0,0,0,1,0,1
221530249,0,0,1,0,0,0,0,0,0
221550254,0,0,1,0,0,0,0,1,1
221596026,0,0,1,0,1,0,0,0,0
221602063,0,0,1,0,0,0,0,0,0
221660178,0,0,1,0,1,0,0,1,0
221684186,0,0,1,0,0,0,0,0,0
221693443,0,1,1,1,1,0,1,0,1
221699648,0,0,1,1,1,0,1,0,1
221707524,0,0,1,0,0,0,0,0,0
221725575,0,0,1,0,1,0,0,0,0
221764673,0,0,1,0,0,0,0,0,0
221799513,0,1,1,0,1,0,0,0,1
221931363,0,0,1,1,1,0,1,1,1
221996051,0,1,1,0,0,0,0,0,0
222044778,0,0,1,0,0,0,0,0,0
222109811,0,0,1,1,0,0,0,0,1
222164378,0,0,1,0,1,0,0,0,0
222176208,0,1,1,0,0,1,0,1,1
222188443,0,1,1,0,1,0,0,1,1
222213712,0,1,1,0,0,0,0,0,0
222274722,0,0,1,0,0,0,1,0,1
222385569,0,0,1,0,1,0,0,1,0
222418345,0,0,1,0,1,0,0,0,0
222466807,0,0,1,0,0,0,0,0,0
222476913,0,0,1,0,0,0,0,0,0
222555716,0,0,1,0,1,0,0,0,0
222573867,0,1,1,0,1,1,0,0,1
222694515,0,0,1,0,0,0,0,0,0
222705675,0,0,1,0,0,0,0,0,0
222733255,0,0,1,0,1,0,0,0,0
222838948,0,0,1,0,0,0,0,0,0
222863110,0,1,1,1,1,0,0,1,0
222880791,0,0,1,0,0,0,0,0,1
222910135,0,0,1,0,0,0,0,0,0
222944076,0,1,1,0,0,0,0,0,0
222981177,0,0,1,0,0,0,0,0,0
223060245,0,0,1,0,1,0,0,0,0
223072992,0,0,1,0,1,0,0,0,0
223105354,0,1,1,0,0,0,0,0,0
223288820,0,0,1,0,0,0,0,0,0
223311515,0,1,1,0,0,0,0,0,1
223340118,0,1,1,0,1,0,0,1,0
223388166,0,1,1,0,1,0,0,1,1
223402314,0,0,1,0,1,0,0,0,1
223430885,0,0,1,0,1,0,0,0,0
223448143,0,0,1,0,0,0,0,0,0
223486325,0,0,1,0,0,0,0,0,0
223501750,0,0,1,0,0,0,0,0,0
223510470,0,1,1,0,1,0,0,0,0
223536574,0,0,1,0,1,0,0,0,0
223555806,0,1,1,0,1,0,0,0,1
223602087,0,1,1,0,0,0,0,0,1
223654278,0,0,1,1,1,0,0,0,0
223674177,0,0,1,0,0,0,0,0,0
223716572,0,0,1,1,0,0,0,0,0
223766916,0,1,1,0,0,0,0,0,1
223788472,0,0,1,0,0,0,0,0,0
223877572,0,0,1,0,1,0,0,0,1
223903360,0,1,1,0,1,0,0,1,0
223955360,0,0,1,0,1,0,0,1,0
224016774,0,0,1,0,0,0,1,0,0
224024786,0,0,1,0,1,0,1,0,0
224050682,0,0,1,0,0,0,0,0,0
224147082,0,0,1,0,0,0,0,0,0
224150300,0,1,1,0,1,0,0,0,1
224201855,0,0,1,0,0,0,1,0,0
224296236,0,0,1,0,0,0,0,0,0
224331496,0,0,1,0,0,0,1,0,1
224345082,0,0,1,0,0,0,0,0,0
224406314,0,1,1,0,1,0,0,0,1
224442491,0,1,1,0,0,0,0,0,1
224459750,0,0,1,0,0,0,0,0,0
224469973,0,1,1,0,0,0,0,0,0
224532044,0,0,1,0,0,0,0,0,0
224602532,0,1,1,1,1,0,1,0,1
224628487,0,1,1,0,1,0,1,1,0
224646158,1,1,1,0,1,0,0,0,0
224689968,0,0,1,0,1,0,0,0,0
224788000,0,0,1,0,0,0,0,0,0
224795542,0,0,1,0,1,0,0,0,1
224886556,0,0,1,0,0,0,1,0,1
224945832,0,0,1,0,0,0,1,0,0
225032705,0,0,1,0,0,0,0,0,1
225084193,0,0,1,0,0,0,0,0,0
225092162,0,0,1,0,0,0,0,0,0
225154160,0,1,1,0,1,0,0,1,0
225203280,0,0,1,0,1,0,0,1,0
225217272,0,0,1,0,1,0,0,0,1
225234848,0,1,1,1,1,0,1,1,1
225242973,0,0,1,0,1,0,0,0,0
225253699,0,1,1,0,0,0,1,0,1
225255314,0,1,1,0,0,0,0,0,1
225321579,0,1,1,0,1,0,0,1,1
225352921,0,0,1,0,0,0,0,0,1
225391275,0,0,1,0,0,0,0,1,1
225482108,0,1,1,1,1,0,1,1,1
225491869,0,0,1,1,0,0,0,0,0
225521368,0,0,1,0,1,0,0,0,0
225531854,0,0,1,0,0,1,0,0,1
225551464,0,0,1,0,1,0,0,0,0
225567866,0,0,1,0,0,0,0,0,0
225593383,0,0,1,0,1,0,0,1,0
225648161,0,1,1,0,1,0,0,0,0
225669100,0,0,1,0,0,0,1,0,0
225687011,0,0,1,0,1,0,0,0,0
225725126,0,1,1,0,0,0,0,0,0
225793504,0,0,1,0,1,0,1,0,0
225822246,0,1,1,1,0,0,0,0,1
225886779,1,0,1,1,1,0,0,0,0
225977123,0,0,1,0,1,0,0,1,0
226041630,0,1,1,0,0,0,0,0,1
226069789,0,1,1,0,0,0,0,0,0
226144434,0,0,1,0,0,0,0,0,0
226206241,0,1,1,0,1,0,0,0,1
226231298,0,1,1,0,0,0,0,0,0
226245389,0,1,1,0,0,0,0,0,0
226291672,0,0,1,0,0,0,0,0,0
226317691,0,0,1,0,0,0,1,0,0
226408086,0,1,1,0,0,0,0,0,1
226467108,0,0,1,0,1,0,0,0,0
226477875,0,1,1,0,1,0,0,1,0
226544849,1,1,1,0,1,0,0,0,1
226577005,0,0,1,0,1,0,0,1,0
226659472,0,1,1,0,1,0,0,0,0
226680379,0,0,1,0,1,0,0,0,0
226694552,0,0,1,0,1,0,0,0,0
226739688,0,0,1,1,1,0,1,0,1
226761179,0,0,1,0,0,0,0,0,0
226801835,0,1,1,1,1,0,1,0,1
226818581,0,0,1,0,0,0,0,0,0
226836799,0,1,1,0,0,0,0,0,0
226892941,0,1,1,0,1,0,1,1,1
226916104,0,0,1,0,0,0,0,0,0
226928638,0,1,1,0,0,0,0,0,0
226980977,0,1,1,0,1,0,0,0,1
226990208,0,0,1,0,0,0,0,0,0
227027364,0,0,1,0,0,0,0,0,0
227046075,0,0,1,0,1,0,0,1,0
227153640,0,1,1,1,1,0,0,0,0
227224193,0,0,1,0,1,0,0,0,0
227243060,0,0,1,0,0,0,0,0,0
227261450,0,1,1,0,0,0,0,0,0
227271632,0,1,1,0,1,0,0,0,1
227290624,0,0,1,0,0,0,0,0,0
227293800,0,1,1,0,1,0,0,1,0
227301314,0,0,1,0,1,0,0,1,0
227336708,0,1,1,0,1,0,1,0,0
227365665,0,0,1,0,0,0,0,0,0
227394582,0,0,1,0,1,0,0,1,0
227403847,0,0,1,0,1,0,1,0,0
227471042,0,1,1,1,1,0,1,1,0
227632114,0,0,1,0,0,0,0,0,0
227648466,0,0,1,0,0,0,0,0,1
227656527,0,0,1,0,0,0,0,0,0
227816733,1,1,1,0,1,1,0,1,0
227923703,0,0,1,0,1,0,0,0,1
227997111,0,0,1,1,1,0,0,1,0
228012639,0,1,1,0,1,0,0,1,0
228071650,0,0,1,0,1,0,1,0,0
228096673,0,0,1,0,1,0,0,0,0
228105797,0,1,1,0,0,0,0,0,0
228168977,0,1,1,0,0,0,1,0,0
228190575,0,0,1,0,0,0,0,0,0
228192357,0,1,1,0,1,0,0,0,0
228222543,0,0,1,0,0,0,0,1,1
228266235,0,1,1,0,0,0,0,1,1
228315560,0,0,1,0,1,0,0,1,0
228361820,0,0,1,0,1,0,0,0,0
228406187,0,1,1,0,1,0,1,1,0
228417010,0,0,1,0,0,0,0,0,0
228455523,0,1,1,0,0,0,1,0,0
228491668,0,1,1,0,1,0,0,0,1
228563748,0,0,1,0,0,0,0,0,0
228571360,0,0,1,0,0,0,0,0,0
228585048,0,1,1,0,1,0,0,0,1
228615886,0,0,1,0,0,0,0,0,1
228618344,0,1,1,0,0,0,0,0,0
228694642,0,1,1,1,1,0,1,1,1
228766077,0,1,1,0,0,0,0,0,0
228775409,0,0,1,0,0,0,0,0,1
228836433,0,0,1,0,1,0,0,1,0
228864906,0,0,1,0,1,0,0,0,0
228888186,0,0,1,0,1,0,0,0,0
228930988,0,0,1,0,0,0,0,0,1
228946406,0,0,1,0,0,0,0,0,0
228981312,0,0,1,0,1,0,0,1,0
229002373,0,1,1,0,1,0,0,0,1
229041330,0,1,1,0,1,0,0,0,0
229120290,0,0,1,0,1,0,0,0,0
229149653,0,0,1,0,0,0,0,0,0
229182407,0,0,1,0,0,0,0,0,0
229260641,0,0,1,0,1,0,0,0,0
229308309,0,0,1,0,0,0,0,0,0
229345996,0,0,1,0,0,0,0,0,1
229368386,0,0,1,0,0,0,0,0,1
229446414,0,0,1,0,0,0,0,0,1
229455795,0,1,1,0,0,0,0,0,1
229502406,0,0,1,1,0,0,0,1,0
229550595,0,0,1,0,0,0,0,0,0
229580709,0,0,1,0,1,0,0,0,0
229736624,0,1,1,0,1,0,0,1,1
229784095,0,1,1,0,0,0,0,0,1
229803135,0,0,1,0,1,0,0,0,0
229837521,1,1,1,0,1,0,1,1,1
229919634,0,0,1,0,0,0,0,0,0
229957535,0,1,1,0,0,0,0,0,0
229959747,0,1,1,0,1,0,0,0,0
229976121,0,1,1,0,1,0,0,0,1
230012569,0,0,1,0,1,0,0,0,1
230155012,0,0,1,0,0,0,0,0,0
230155459,0,0,1,0,0,0,0,1,0
230175382,0,1,1,0,0,0,0,0,0
230206765,0,0,1,0,0,0,0,0,0
230226227,0,0,1,0,0,0,0,0,0
230363426,0,0,1,0,0,0,0,0,0
230364234,0,1,1,0,1,0,0,0,1
230393324,0,0,1,0,0,0,0,0,0
230489270,0,1,1,0,0,0,1,1,1
230637373,0,0,1,0,1,0,0,0,0
230657900,0,1,1,0,1,0,0,0,0
230680209,0,0,1,0,1,0,0,0,1
230695462,0,0,1,0,1,1,0,0,0
230743056,1,0,1,0,1,0,0,0,0
230745754,0,0,1,0,1,0,0,0,0
230820433,0,0,1,0,0,0,0,0,0
230839623,0,0,1,0,1,0,0,0,0
230913691,0,1,1,0,0,0,0,0,0
230984882,0,0,1,0,1,0,0,0,0
231022930,0,1,1,0,1,0,0,0,1
231080342,0,0,1,0,1,0,0,0,0
231114125,0,1,1,0,0,0,0,0,0
231170440,0,0,1,1,1,0,1,0,0
231191172,1,1,1,1,1,0,1,0,1
231251992,0,1,1,0,1,0,0,0,1
231262817,0,0,1,0,0,1,0,0,0
231348863,0,0,1,0,0,0,0,0,0
231377409,1,1,1,0,1,1,1,0,1
231417585,0,1,1,0,0,0,0,0,1
231493008,0,1,1,0,1,0,0,0,1
231511916,0,0,1,0,1,0,0,0,0
231578386,0,1,1,0,1,0,0,0,0
231592635,0,0,1,0,0,0,0,0,0
231673096,0,0,1,0,1,0,0,0,0
231720509,0,0,1,0,1,0,0,0,0
231724832,0,0,1,0,1,0,0,0,1
231797176,0,0,1,0,0,0,0,0,0
231859380,0,0,1,0,1,0,0,0,0
231903733,0,0,1,0,0,0,0,0,0
231920232,1,1,1,0,1,1,0,1,0
231994401,0,0,1,0,0,0,0,0,0
232015248,0,0,1,0,1,0,0,0,1
232028720,0,0,1,0,1,0,0,0,1
232041616,0,0,1,0,0,0,0,0,0
232072918,0,0,1,1,0,0,0,0,0
232104687,0,1,1,0,1,0,1,1,0
232107185,0,1,1,0,0,0,0,1,0
232123638,0,1,1,1,1,1,1,0,1
232148023,0,1,1,1,0,0,0,0,0
232165621,0,0,1,0,0,0,0,0,0
232186437,0,1,1,0,0,0,1,1,0
232224295,1,1,1,0,0,0,0,1,0
232262857,0,1,1,0,0,0,1,0,0
232299743,0,1,1,0,0,0,0,0,1
232356519,0,1,1,0,1,0,0,0,0
232475525,0,1,1,0,1,0,0,0,1
232568287,0,0,1,0,1,0,0,0,1
232581090,0,1,1,0,0,0,0,0,0
232843441,0,0,1,0,0,0,0,0,0
232866285,0,0,1,0,1,0,0,0,0
232892067,0,0,1,0,1,0,0,0,0
232973495,0,1,1,1,1,0,0,1,0
233035674,0,0,1,1,0,0,0,0,1
233146612,0,1,1,0,1,0,1,1,0
233191196,0,0,1,0,1,0,1,1,0
233215516,0,1,1,0,1,0,0,0,0
233231174,0,0,1,0,0,0,0,0,0
233255827,0,0,1,0,0,0,1,0,0
233346899,0,1,1,0,0,0,1,0,1
233363530,0,0,1,0,1,0,0,0,0
233410307,0,1,1,0,0,0,0,0,0
233419449,0,0,1,0,0,0,0,0,0
233553296,0,1,1,0,0,0,0,0,0
233569540,0,0,1,0,0,0,0,0,0
233634336,1,1,1,1,1,1,1,1,1
233660125,0,0,1,0,0,0,0,0,1
233662873,0,0,1,1,0,0,0,0,0
233670942,0,0,1,0,0,0,1,0,0
233672575,0,0,1,0,0,0,0,1,0
233678564,0,1,1,0,1,0,0,0,1
233679463,0,1,1,1,0,0,0,0,0
233741743,0,0,1,0,1,0,0,0,0
233778349,0,0,1,0,0,0,1,0,0
233785377,0,0,1,0,1,0,0,0,0
233820372,0,1,1,0,0,0,0,0,1
233873678,0,1,1,0,0,0,0,0,0
233893593,0,0,1,0,0,0,0,0,0
233922970,0,0,1,0,0,0,0,0,1
233962299,0,0,1,0,0,0,0,0,0
234007227,0,0,1,0,0,0,0,0,1
234016590,0,1,1,0,1,0,0,0,0
234030914,0,0,1,0,0,0,0,0,1
234035285,0,0,1,0,0,0,0,0,0
234115350,0,0,1,0,0,0,0,0,0
234130763,0,0,1,0,1,0,0,0,0
234188241,0,0,1,0,0,0,1,0,0
234195774,0,1,1,0,1,0,0,1,0
234245363,0,0,1,0,1,0,0,0,1
234284271,0,1,1,0,1,0,0,0,0
234322790,0,0,1,0,0,0,0,0,0
234347375,0,0,1,0,0,0,0,0,1
234354041,0,1,1,0,0,0,0,0,1
234376440,0,1,1,0,0,1,0,0,1
234379410,0,1,1,0,1,0,1,0,0
234445484,0,0,1,0,0,0,0,0,1
234469807,0,0,1,0,0,0,0,0,1
234595007,0,0,1,0,0,0,0,0,0
234628337,0,1,1,0,1,0,0,0,0
234640944,0,0,1,0,0,0,0,0,0
234647238,0,0,1,0,1,0,0,0,0
234657005,0,1,1,0,1,0,0,0,1
234689701,0,1,1,0,0,0,0,0,1
234749158,0,0,1,0,0,0,1,0,1
234777894,0,1,1,0,1,0,0,0,0
234850808,0,0,1,0,1,0,0,0,0
234927309,0,0,1,0,0,0,1,0,0
234961993,0,0,1,0,0,0,0,0,1
235015013,0,0,1,0,0,0,0,0,1
235072147,0,1,1,0,1,0,0,0,0
235081767,0,0,1,0,0,0,1,0,0
235133808,0,1,1,0,0,0,0,0,0
235137155,0,0,1,0,0,0,0,0,1
235138096,0,1,1,1,1,0,1,1,0
235169950,0,1,1,0,0,0,0,0,0
235186798,0,0,1,0,0,0,0,0,1
235206067,0,1,1,0,1,0,0,0,0
235305349,0,0,1,0,0,0,0,0,1
235312634,0,1,1,0,0,0,0,0,0
235334257,0,0,1,0,0,0,0,0,1
235414893,0,1,1,0,0,0,0,0,0
235479243,0,0,1,0,1,0,1,1,0
235487196,0,0,1,0,0,0,0,0,0
235547825,0,0,1,0,0,0,0,0,0
235565124,0,0,1,0,0,0,0,0,1
235582178,0,0,1,0,1,0,0,0,1
235588068,0,1,1,0,1,0,0,0,0
235631314,0,1,1,0,1,1,0,0,1
235679834,0,0,1,1,0,0,1,0,1
235683547,0,0,1,0,0,0,0,0,0
235699816,0,0,1,0,0,0,0,0,0
235705860,0,0,1,0,0,0,0,0,1
235773132,0,1,1,1,0,0,0,0,1
235801784,0,0,1,0,0,0,0,0,0
235812401,0,0,1,0,0,0,0,0,0
235833597,0,0,1,0,0,0,0,0,0
235875051,0,1,1,0,0,0,0,1,0
235919958,0,1,1,0,1,0,1,1,0
235927415,1,1,1,0,0,0,0,1,0
235971322,0,0,1,0,0,0,0,0,1
236098729,0,1,1,0,1,0,0,0,0
236149399,0,1,1,0,0,0,1,0,1
236159794,0,0,1,0,0,0,0,0,1
236165155,0,0,1,0,0,0,0,0,0
236179073,0,0,1,0,0,0,0,0,0
236188736,0,0,1,0,1,0,0,0,1
236386017,0,0,1,0,1,0,1,1,1
236446746,0,1,1,0,0,0,0,0,0
236471843,0,0,1,0,0,0,0,0,0
236479812,0,1,1,0,0,1,0,0,1
236486817,0,1,1,1,1,0,1,0,0
236508164,0,0,1,0,1,0,0,0,0
236510095,1,1,1,0,0,0,0,0,1
236725750,0,1,1,0,0,0,0,0,0
236731071,0,0,1,0,0,1,0,1,1
236788188,0,0,1,0,0,0,0,0,0
236853057,0,0,1,0,1,0,0,0,0
236862504,0,1,1,0,0,0,0,1,0
236872347,0,0,1,0,0,0,0,0,0
236954806,0,1,1,0,0,0,0,1,0
236979860,0,1,1,0,0,0,0,0,0
237016571,0,0,1,0,0,0,1,0,1
237024732,0,1,1,0,0,0,0,0,0
237071139,0,1,1,0,0,0,0,0,0
237088190,0,1,1,0,0,0,0,0,1
237097050,0,1,1,0,0,0,0,0,0
237243886,0,0,1,0,1,0,0,0,0
237328398,0,0,1,0,0,0,0,0,0
237366661,0,1,1,1,1,0,0,0,1
237426762,0,0,1,0,0,0,0,0,0
237443270,0,0,1,0,0,1,0,0,1
237454087,0,1,1,0,0,0,0,0,0
237580527,0,0,1,0,1,0,0,0,0
237654322,0,0,1,0,0,0,0,0,0
237731997,0,0,1,0,1,0,1,0,0
237736277,0,0,1,0,0,0,0,0,0
237780952,0,1,1,1,1,1,0,0,0
237799473,0,0,1,0,0,0,0,0,0
237864780,0,1,1,0,0,1,0,0,0
237923495,0,0,1,0,0,0,0,0,1
237932975,0,1,1,0,0,0,0,1,1
237952403,0,0,1,0,0,0,0,0,1
237962139,0,0,1,0,0,0,0,1,0
238027205,0,1,1,0,0,1,0,1,0
238058507,0,0,1,0,0,0,0,0,0
238115216,1,0,1,0,1,0,1,1,1
238152326,0,0,1,0,0,0,1,0,0
238222855,0,0,1,1,0,0,1,1,1
238242069,0,0,1,0,0,0,0,0,0
238294078,0,1,1,0,0,0,0,0,1
238451082,0,0,1,0,0,0,0,0,0
238501258,0,0,1,0,0,0,0,0,1
238618052,0,0,1,0,0,0,0,0,0
238634810,0,0,1,0,1,0,0,0,1
238651665,0,1,1,0,0,0,0,0,0
238663926,0,1,1,0,1,0,0,1,0
238701072,0,1,1,1,0,0,0,1,1
238808422,0,1,1,0,1,0,0,0,0
238975650,0,1,1,0,1,1,1,1,1
239034002,0,1,1,0,1,0,0,0,0
239143746,0,0,1,0,0,0,0,0,0
239151426,0,0,1,0,1,0,0,0,0
239198559,0,0,1,0,0,0,0,0,0
239349178,0,0,1,0,0,0,0,1,1
239354780,0,1,1,0,0,0,0,0,0
239424468,0,1,1,0,1,0,0,0,1
239454796,0,1,1,0,0,0,1,1,0
239518129,1,1,1,0,1,0,0,1,0
239544117,0,0,1,0,0,0,1,0,1
239785546,0,1,1,0,1,0,0,1,0
239860828,0,0,1,0,1,0,1,0,0
240094979,0,0,1,0,0,1,1,0,0
240151357,0,1,1,0,0,0,0,0,0
240178350,0,0,1,1,0,0,1,0,0
240252221,0,1,1,0,1,0,0,1,1
240331504,0,0,1,0,0,0,0,0,0
240393868,0,0,1,0,0,0,0,0,0
240532879,0,1,1,0,1,0,0,0,1
240563387,0,1,1,0,0,1,0,0,1
240605717,0,0,1,0,0,0,0,0,0
240636464,0,0,1,0,1,0,0,0,0
240672352,0,1,1,0,1,0,0,1,0
240703108,0,0,1,0,1,0,0,0,0
240746362,0,0,1,0,1,0,0,1,1
240857003,0,0,1,0,0,1,0,0,0
240915280,0,0,1,0,0,0,1,0,0
240962100,0,1,1,0,1,0,0,1,1
241045780,0,1,1,0,0,0,0,0,0
241139369,0,0,1,1,0,0,1,1,0
241159516,0,1,1,0,1,0,0,1,0
241206796,0,1,1,0,1,0,0,0,0
241248871,0,0,1,0,0,0,0,0,1
241313261,0,0,1,0,0,0,0,0,0
241335678,0,0,1,1,1,0,1,0,1
241346642,0,1,1,0,1,0,1,0,1
241420819,0,1,1,0,0,0,0,0,1
241447200,0,0,1,0,0,0,0,0,1
241537034,0,0,1,0,0,0,0,0,0
241611284,0,0,1,0,0,0,0,0,0
241690825,0,1,1,0,1,0,0,0,1
241701861,0,0,1,0,0,0,0,0,0
241754316,0,1,1,0,1,0,0,0,0
241770049,0,0,1,0,1,0,0,0,1
241970094,0,0,1,0,0,0,0,0,0
242126688,0,0,1,0,0,0,1,0,0
242131449,0,0,1,1,1,0,0,1,0
242179356,0,0,1,0,1,0,0,0,0
242203032,0,0,1,0,0,0,0,0,0
242242881,1,1,1,0,0,0,0,1,0
242266971,0,0,1,0,0,0,0,0,1
242374551,0,0,1,0,0,0,0,0,1
242400604,1,0,1,0,1,0,0,0,1
242447928,0,0,1,0,0,0,1,0,0
242572139,0,1,1,0,1,0,1,1,1
242577112,0,0,1,0,0,0,0,0,0
242623692,0,1,1,0,0,0,0,0,0
242638252,0,0,1,0,0,0,0,0,0
242651115,0,0,1,0,0,0,0,0,0
242668499,0,0,1,0,1,0,0,0,0
242708626,0,1,1,0,0,0,0,0,0
242743680,0,1,1,0,0,0,0,0,1
242840247,0,0,1,0,1,0,0,0,0
243003886,0,0,1,1,1,0,0,0,0
243046604,0,0,1,0,0,0,0,0,0
243109378,0,0,1,0,1,0,0,0,1
