ID#,Topflight,balance,qual_miles,cc1_miles?,cc2_miles?,cc3_miles?,bonus_miles,bonus_trans,flight_miles_12mo,flight_trans_12,online_12,email,club_member,Any_cc_miles_12mo,Phone_sale
410,1,507506,1952,1,0,0,102279,32,4485,13,0,1,1,1,0
411,0,145723,0,1,0,0,59858,16,0,0,0,0,1,1,0
412,0,6458,0,0,0,0,0,0,0,0,0,0,0,0,0
413,1,267640,0,0,0,0,6000,3,0,0,0,1,1,0,0
414,0,5581,0,0,0,0,0,0,0,0,0,0,1,0,0
415,0,10732,0,1,0,0,1296,6,0,0,0,0,0,1,0
416,1,620498,0,1,0,0,25395,53,1750,14,0,1,1,1,0
417,0,68963,0,1,0,0,37723,15,0,0,0,1,0,1,0
418,1,109640,0,1,0,0,66983,38,5500,17,0,1,1,1,0
419,1,225802,0,1,0,0,74340,16,200,2,0,0,0,1,0
420,0,58452,0,0,0,0,0,0,0,0,0,0,1,0,0
421,0,109087,0,1,0,0,10462,16,0,0,0,1,0,1,0
422,0,68286,0,1,0,0,22831,13,0,0,0,1,1,1,0
423,0,68464,0,0,0,0,240,3,0,0,0,1,1,0,0
424,0,131960,2000,1,0,0,16081,8,0,0,0,1,0,1,0
425,0,199956,1178,0,0,0,0,0,0,0,0,0,1,0,0
426,1,529886,7210,0,0,0,23866,26,7741,15,0,1,1,0,1
427,0,23529,0,0,0,0,500,1,0,0,0,1,0,0,0
428,0,190295,0,1,0,0,3501,15,0,0,0,0,1,1,0
429,1,21083,0,1,0,0,129330,16,1000,2,0,1,0,1,0
430,0,117860,0,1,0,0,62758,15,0,0,0,0,1,1,0
431,0,118844,0,1,0,0,28731,17,400,2,0,1,0,1,0
432,0,60493,0,0,0,0,9000,1,0,0,0,0,1,0,0
433,1,491987,0,1,0,0,68007,23,700,2,0,1,0,1,0
434,0,87692,0,1,0,0,2310,6,500,1,0,1,1,1,0
435,0,78028,0,1,0,0,36269,24,0,0,0,1,1,1,0
436,0,251286,0,0,0,0,0,0,0,0,0,1,0,0,0
437,0,17575,0,0,0,0,0,0,0,0,0,1,1,0,0
438,0,50431,0,0,0,0,1000,1,0,0,0,0,0,0,0
439,0,153597,0,1,0,0,56567,18,0,0,0,1,0,1,0
440,0,74579,0,0,0,0,4600,11,600,8,0,1,0,0,0
441,0,2494,0,0,0,0,0,0,0,0,0,0,1,0,0
442,0,96031,0,1,0,0,46588,21,0,0,0,1,0,1,0
443,1,353678,0,1,0,0,141230,28,1450,5,0,1,0,1,0
444,0,50052,0,1,0,0,49383,13,0,0,0,1,0,1,0
445,0,13381,0,0,0,0,1000,8,0,0,0,0,0,0,0
446,0,25123,0,1,0,0,2030,6,0,0,0,1,1,1,0
447,0,132555,0,1,0,0,24775,31,350,1,0,1,0,1,0
448,0,14528,0,0,0,0,6000,7,3000,6,0,0,0,0,0
449,0,24038,0,1,0,0,6290,14,0,0,0,0,0,1,0
450,1,192104,0,1,0,0,39010,53,1750,8,0,1,0,1,0
451,1,106773,0,0,0,0,12900,10,1400,8,0,1,1,0,0
452,0,229397,0,1,1,0,22873,13,0,0,0,1,0,1,0
453,0,14732,0,0,0,0,100,1,0,0,0,0,0,0,0
454,1,383129,0,1,0,0,23608,16,500,1,0,1,1,1,0
455,0,11431,0,0,0,0,1759,4,759,3,0,1,0,0,0
456,0,175461,0,1,0,0,40997,14,0,0,0,1,0,1,1
457,0,52953,0,0,0,0,500,1,0,0,0,1,0,0,0
458,0,182291,0,1,0,0,24155,22,0,0,0,0,0,1,0
459,1,198317,0,1,0,0,61714,16,0,0,0,1,0,1,0
460,0,49053,0,1,0,0,6498,18,950,5,0,1,1,1,0
461,0,22772,0,0,0,0,0,0,0,0,0,0,1,0,0
462,0,34170,0,1,0,0,15476,20,150,1,0,1,0,1,0
463,0,158483,0,1,0,0,9018,11,0,0,0,0,0,1,0
464,0,43285,0,1,0,0,28613,14,0,0,0,0,0,1,0
465,0,52980,0,1,1,0,17078,14,0,0,0,0,0,1,0
466,0,74342,0,1,0,0,4389,12,0,0,0,0,1,1,1
467,1,139849,0,1,0,0,19946,15,0,0,0,1,0,1,0
468,1,26080,0,1,0,0,9872,13,0,0,0,0,0,1,0
469,0,29469,0,1,0,0,2522,4,0,0,0,1,0,1,0
470,0,189252,0,1,0,0,2991,15,0,0,0,1,0,1,0
471,1,382546,0,1,0,0,136619,34,3000,6,0,1,1,1,1
472,1,1113394,2015,1,0,0,60883,26,2600,9,0,1,1,1,0
473,1,459681,0,1,0,0,95531,17,0,0,0,1,1,1,0
474,0,83590,0,1,1,0,3708,22,0,0,0,1,1,1,0
475,0,82528,0,0,0,0,2100,5,600,4,0,1,0,0,0
476,0,5600,0,0,0,0,125,1,0,0,0,0,0,0,0
477,1,743745,2066,0,0,0,4100,20,2500,18,0,1,1,0,0
478,0,43954,0,1,0,0,63463,13,250,1,0,1,0,1,1
479,0,52005,0,1,0,0,11870,15,100,1,0,0,0,1,0
480,0,45494,0,1,0,0,5021,16,600,2,0,0,1,1,0
481,1,171509,0,1,0,0,40090,55,6381,23,0,1,1,1,0
482,0,235947,0,1,1,0,3982,16,0,0,0,1,0,1,0
483,0,153108,0,1,0,0,25802,14,500,1,0,1,0,1,0
484,0,260261,0,1,0,0,33047,21,0,0,0,1,0,1,0
485,0,80223,0,1,0,0,21248,26,2050,7,0,1,0,1,0
486,0,38716,0,1,0,0,8253,21,0,0,0,1,0,1,0
487,0,1125076,0,1,0,0,23046,14,0,0,0,1,0,1,0
488,1,10954,500,0,0,0,2500,1,0,0,0,1,0,0,0
489,1,97099,0,0,0,0,6325,21,1700,5,0,1,0,0,0
490,0,62396,2128,0,0,0,1250,3,0,0,0,1,1,0,0
491,1,40645,0,1,0,0,18348,13,0,0,0,1,1,1,0
492,1,82655,0,1,0,0,101101,19,700,2,0,0,1,1,0
493,1,84035,0,0,0,0,4240,6,1600,4,0,1,1,0,0
494,1,1199220,2919,0,0,0,3800,19,3300,18,0,1,0,0,0
495,0,86345,0,1,0,0,13415,16,350,2,0,1,0,1,0
496,0,2701,0,0,0,0,5000,10,0,0,0,1,0,0,0
497,0,46874,0,1,0,0,9689,38,500,1,0,1,0,1,0
498,1,10879,0,1,0,0,78186,32,3400,12,0,1,0,1,0
499,0,12742,0,0,0,0,0,0,0,0,0,0,1,0,0
500,1,122904,0,1,0,0,37380,21,1300,4,0,1,0,1,1
501,0,10994,0,0,0,0,1250,3,0,0,0,0,0,0,0
502,0,2318,0,1,0,0,8747,14,0,0,0,1,0,1,0
503,0,11070,0,0,0,0,0,0,0,0,0,0,1,0,0
504,0,21921,0,0,0,0,0,0,0,0,0,0,0,0,1
505,0,162521,0,1,0,0,57354,25,0,0,0,0,1,1,0
506,0,207545,0,0,0,0,11137,34,4387,12,0,1,0,0,0
507,0,86112,0,1,0,0,35528,22,0,0,0,1,1,1,0
508,0,18328,0,0,0,0,0,0,0,0,0,0,1,0,0
509,1,217557,0,1,0,0,97584,19,550,2,3,1,0,1,0
510,0,11504,0,0,0,0,100,1,0,0,0,0,0,0,0
511,0,143200,0,1,0,0,79837,28,50,1,0,0,0,1,0
512,0,160703,0,1,0,0,32560,12,0,0,0,1,0,1,0
513,0,910,0,1,0,0,5172,13,0,0,0,0,0,1,0
514,0,94105,0,0,0,0,100,1,0,0,0,1,1,0,0
515,0,18422,0,1,0,0,3297,13,0,0,0,0,1,1,0
516,1,889456,1024,1,0,0,98959,29,850,4,0,1,0,1,0
517,1,9800,589,0,0,0,10348,34,3000,25,1,1,1,0,0
518,0,148318,0,1,0,0,51197,22,350,2,0,1,0,1,0
519,0,26149,0,0,0,1,5190,6,0,0,0,1,0,1,1
520,0,76933,0,1,0,0,28075,17,0,0,0,0,0,1,0
521,0,346178,0,1,0,0,63803,16,0,0,0,1,1,1,0
522,1,22878,0,1,0,0,9039,32,0,0,0,1,1,1,0
523,1,66741,2880,1,0,0,71921,30,2600,7,0,1,0,1,0
524,0,134060,0,1,0,0,46606,13,0,0,0,1,1,1,0
525,1,3305,0,0,0,0,31465,24,1700,10,0,1,0,0,0
526,0,28930,0,1,1,0,8185,17,0,0,0,0,0,1,0
527,1,208519,0,0,0,0,4040,6,450,2,0,1,0,0,0
528,0,58951,0,1,0,0,47994,15,500,1,0,0,0,1,0
529,0,25395,0,0,0,0,2000,1,0,0,0,1,0,0,0
530,0,109248,0,1,0,0,6828,11,0,0,0,1,0,1,0
531,0,43387,0,1,0,0,4942,13,0,0,0,0,1,1,0
532,0,52423,0,1,0,0,26926,13,0,0,0,1,0,1,0
533,0,26858,500,1,0,0,34308,17,900,3,0,1,0,1,0
534,0,5410,0,1,0,0,45890,22,0,0,0,1,0,1,0
535,0,18177,0,1,0,0,12040,12,0,0,0,0,0,1,0
536,1,413509,0,0,0,0,2500,1,0,0,0,1,1,0,0
537,1,98472,1776,1,0,0,124421,45,10250,28,0,1,1,1,0
538,0,86520,3445,1,0,0,64450,20,1000,2,0,1,0,1,0
539,0,16648,0,0,0,0,625,4,0,0,1,1,0,0,0
540,1,267404,0,1,0,0,263685,51,3000,6,0,1,0,1,0
541,0,31478,0,1,0,0,18885,18,0,0,0,1,0,1,0
542,1,17445,0,0,0,0,4500,3,500,1,0,0,1,0,0
543,0,49052,0,1,0,0,46718,17,0,0,0,1,0,1,0
544,0,21689,0,0,0,0,0,0,0,0,0,0,0,0,0
545,0,18302,0,1,1,0,2197,10,0,0,0,0,0,1,1
546,0,26220,0,0,0,0,2775,11,0,0,0,1,0,0,0
547,0,59552,0,1,0,0,7551,22,0,0,0,0,1,1,0
548,0,34962,0,0,1,0,252,3,0,0,0,0,0,1,0
549,0,16153,0,0,0,0,180,1,0,0,0,0,0,0,0
550,1,28931,0,0,0,0,6500,4,500,1,0,0,0,0,0
551,1,202636,0,0,0,0,19000,5,0,0,0,1,0,0,0
552,1,153962,0,1,0,0,90992,21,0,0,0,1,0,1,0
553,0,63311,0,1,0,0,25048,14,0,0,0,0,0,1,0
554,0,8561,0,0,0,0,2050,8,1300,2,0,1,0,0,1
555,1,256219,0,1,0,0,29823,33,6568,16,0,1,0,1,0
556,0,122700,0,1,0,0,18604,13,0,0,0,0,0,1,0
557,0,81419,0,1,0,0,7769,12,350,1,0,0,0,1,0
558,0,13873,0,1,0,0,4833,20,0,0,0,1,1,1,0
559,0,148,0,0,0,0,190,2,0,0,0,0,1,0,0
560,0,178919,0,1,0,0,23387,17,0,0,0,0,0,1,0
562,0,19702,0,0,0,0,3000,1,0,0,0,0,0,0,0
563,0,18820,0,0,0,0,0,0,0,0,0,0,0,0,0
564,0,213849,0,0,0,0,500,1,0,0,0,1,0,0,0
565,0,28077,0,0,1,0,735,6,500,1,0,0,0,1,0
566,0,4528,0,0,0,0,290,1,0,0,0,0,1,0,0
567,0,40418,0,1,0,0,12678,12,0,0,0,1,0,1,0
568,0,380930,0,1,1,0,22485,25,213,1,0,1,0,1,0
569,1,176849,0,0,0,0,7700,11,950,4,0,1,0,0,1
570,0,71235,0,1,0,0,41004,14,0,0,0,0,0,1,0
571,0,76446,0,1,0,0,63811,17,0,0,0,1,0,1,0
572,0,148915,0,1,0,0,23522,16,650,2,0,1,0,1,0
573,0,65034,0,1,0,0,14331,16,800,3,0,1,0,1,0
574,0,35738,0,1,0,0,41264,16,0,0,0,0,0,1,0
575,0,313,0,0,0,0,1600,1,0,0,0,0,0,0,0
576,0,55703,0,0,0,0,0,0,0,0,0,0,0,0,0
577,1,11613,0,0,0,0,2000,1,0,0,0,1,0,0,0
578,0,65672,0,1,0,0,29089,13,0,0,0,0,0,1,0
579,0,84785,0,0,0,0,4570,14,0,0,0,1,0,0,0
580,0,30592,862,1,0,0,2602,7,0,0,0,0,0,1,0
581,1,99293,0,1,0,0,81040,23,1000,2,0,1,0,1,0
582,0,51830,0,0,0,0,0,0,0,0,0,0,0,0,0
583,0,20126,0,1,0,0,78999,28,800,3,0,1,0,1,0
584,0,3294,0,0,0,0,1330,2,0,0,0,0,1,0,0
585,0,11143,0,0,0,0,2800,6,800,5,0,1,0,0,0
586,0,8250,0,0,0,0,250,2,0,0,0,0,1,0,0
587,0,117670,0,1,0,0,53043,19,550,1,0,0,0,1,0
588,0,49454,0,1,0,0,9548,22,250,1,0,1,0,1,0
589,0,58421,0,0,0,0,1000,1,0,0,0,1,0,0,0
590,0,33443,0,0,0,0,0,0,0,0,0,0,1,0,0
591,0,13886,0,0,0,0,0,0,0,0,0,0,1,0,0
592,0,15349,0,0,0,0,250,2,0,0,0,0,1,0,0
593,0,78712,0,0,0,0,0,0,0,0,0,0,0,0,0
594,0,89742,0,1,0,0,39073,13,0,0,0,0,0,1,0
595,0,31311,0,1,0,0,3961,10,0,0,0,1,0,1,0
596,1,133445,8264,0,0,0,3375,13,0,0,0,1,0,0,0
597,0,136161,0,1,0,0,6032,15,0,0,0,1,0,1,0
599,0,9998,0,0,0,0,0,0,0,0,0,0,1,0,0
600,0,37904,0,1,0,0,19052,17,0,0,0,1,0,1,0
601,0,41243,0,1,0,0,27971,7,300,1,0,1,0,1,0
602,1,54011,1604,1,0,0,38380,20,5780,4,0,1,1,1,0
603,0,5351,0,0,0,0,100,1,0,0,0,0,1,0,0
604,0,23334,0,0,0,0,0,0,0,0,0,0,1,0,0
605,0,11255,0,0,0,0,0,0,0,0,0,0,1,0,0
606,0,48127,0,1,0,0,41447,28,0,0,0,0,1,1,0
607,0,329497,0,1,0,0,57264,12,0,0,0,0,0,1,0
608,0,158895,0,1,0,0,41954,15,0,0,0,1,0,1,0
609,0,34540,0,1,0,0,27882,13,0,0,0,1,0,1,0
610,1,117623,0,1,0,0,86582,26,1000,6,0,1,1,1,0
611,0,126409,0,1,0,0,28460,13,0,0,0,0,0,1,1
612,0,112843,0,1,0,0,16137,14,0,0,0,1,0,1,0
613,1,117240,0,0,0,0,1200,3,700,2,0,1,1,0,0
614,0,7216,0,1,0,0,21419,18,0,0,0,0,0,1,0
615,0,26412,0,1,0,0,5086,2,0,0,0,0,0,1,0
616,0,427528,0,1,0,0,35098,16,1600,3,0,1,0,1,0
617,0,1846,0,0,0,0,450,1,0,0,0,0,0,0,0
618,0,45830,0,1,0,0,23404,10,0,0,0,0,0,1,0
619,1,179042,0,0,0,0,25078,50,3350,15,0,1,1,0,0
620,1,41487,500,0,0,0,10885,7,0,0,0,1,0,0,0
621,0,39601,0,1,0,0,3733,9,0,0,0,0,1,1,0
622,0,46142,0,1,0,0,14445,13,0,0,0,1,0,1,0
623,0,110277,0,1,0,0,37110,18,1500,3,0,1,0,1,0
625,0,122928,0,1,0,0,12211,14,0,0,0,1,0,1,1
626,0,146599,0,1,0,0,16463,16,1000,2,0,1,0,1,0
627,1,338656,0,1,0,0,52908,16,0,0,0,1,0,1,0
628,0,54125,0,1,0,0,48874,17,450,3,0,1,0,1,0
629,0,29861,0,1,0,0,28190,15,0,0,0,0,0,1,0
630,0,126148,0,1,0,0,6273,8,0,0,0,0,0,1,0
631,1,62080,2975,1,0,0,19113,32,10650,28,0,1,1,1,0
632,1,175131,0,1,0,0,53495,15,0,0,0,1,0,1,0
633,1,365918,0,1,0,0,83752,23,1373,7,0,1,1,1,0
634,0,105547,0,1,0,0,24973,26,500,1,0,1,1,1,0
635,0,67615,0,1,0,0,14168,13,0,0,0,1,1,1,0
636,0,33554,0,1,0,0,27410,16,350,1,0,0,0,1,0
637,0,163083,0,0,0,0,3825,9,450,4,0,1,1,0,1
638,1,747983,0,1,0,0,26117,15,50,1,0,1,1,1,0
639,1,415070,588,1,0,0,153183,41,3802,20,0,1,1,1,1
640,0,18111,0,0,0,0,4625,26,0,0,0,1,0,0,0
641,0,41526,0,0,0,0,0,0,0,0,0,1,1,0,0
642,0,38021,0,0,1,0,5538,9,0,0,0,0,1,1,0
643,0,17500,0,0,0,0,0,0,0,0,0,1,1,0,0
644,0,5906,0,0,0,0,280,1,0,0,0,0,1,0,0
645,0,70133,0,1,0,0,7396,16,0,0,0,1,1,1,0
646,1,32010,0,0,0,0,12315,6,650,2,0,1,0,0,0
647,0,82605,0,1,0,0,23049,15,0,0,0,0,1,1,1
648,0,77285,0,1,0,0,63841,32,0,0,0,1,0,1,0
649,0,15219,0,0,0,0,0,0,0,0,0,1,0,0,0
650,0,54889,0,1,1,0,13150,4,0,0,0,1,0,1,0
651,0,8910,0,0,0,0,150,1,150,1,0,1,1,0,1
652,0,49891,0,0,0,0,500,1,500,1,0,0,1,0,0
653,0,10484,0,0,0,0,0,0,0,0,0,0,1,0,0
654,0,15496,0,0,0,0,0,0,0,0,0,0,1,0,0
655,0,16714,0,0,0,0,0,0,0,0,0,0,1,0,0
656,0,25835,0,1,0,0,15153,15,0,0,0,0,1,1,1
657,0,3487,0,0,0,0,710,1,0,0,0,0,1,0,0
658,1,347096,0,0,0,0,12000,6,0,0,0,1,0,0,0
659,1,155962,1199,1,0,0,16510,16,50,1,0,1,1,1,0
660,1,160572,0,1,1,0,8163,18,500,1,0,1,1,1,0
661,1,257068,2586,0,0,0,5900,4,400,1,0,1,0,0,0
662,0,48410,0,1,0,0,37869,16,500,1,0,1,0,1,0
663,0,33269,0,0,0,0,4675,10,200,1,0,1,0,0,0
664,0,25685,0,0,0,0,185,3,0,0,0,0,0,0,0
665,0,50500,0,1,0,0,4765,14,0,0,0,1,0,1,0
666,0,97486,0,1,0,0,22707,15,0,0,0,1,0,1,0
667,1,323459,0,0,0,0,12000,8,1500,3,0,1,0,0,0
668,0,11821,0,1,0,0,10697,10,0,0,0,1,1,1,1
669,0,37039,0,1,0,0,29976,18,0,0,1,1,1,1,0
670,0,28306,0,0,1,0,233,3,0,0,0,0,1,1,0
671,1,109532,0,1,0,0,128048,53,7939,26,0,1,1,1,1
672,1,91974,0,1,0,0,19223,18,500,1,0,1,0,1,0
673,0,65823,0,1,0,0,28208,19,300,3,0,1,1,1,0
675,0,104824,0,1,0,0,14582,15,0,0,0,0,0,1,0
676,0,16061,0,0,0,0,2750,11,0,0,0,0,0,0,0
677,0,55237,0,1,0,0,5547,14,0,0,0,0,0,1,0
678,0,10491,0,0,0,0,5025,11,150,1,0,1,0,0,1
679,0,192334,0,1,0,0,33950,21,1450,4,0,1,0,1,0
680,0,45501,0,1,0,0,49656,17,316,1,0,1,0,1,0
681,0,18661,0,0,0,0,0,0,0,0,0,0,0,0,0
682,0,89668,0,1,0,0,29130,14,0,0,0,0,0,1,0
683,1,53327,0,0,0,0,8650,6,650,2,0,1,1,0,0
684,0,133143,0,1,0,0,43643,14,50,1,0,1,0,1,0
685,0,22268,0,1,0,0,23582,15,200,1,0,1,0,1,0
686,1,26556,3490,0,0,0,2845,14,720,4,0,1,1,0,1
687,0,9601,0,1,0,0,20467,16,0,0,0,1,0,1,0
688,0,280561,0,1,0,0,12154,13,0,0,0,1,0,1,0
689,1,146248,0,0,0,0,2900,4,1400,3,0,0,0,0,0
690,0,9483,0,0,0,0,1000,1,0,0,0,1,0,0,0
691,1,119082,5051,0,0,0,4230,17,3600,14,0,1,1,0,0
692,0,232171,0,1,0,0,22258,30,650,2,0,0,0,1,0
693,1,369816,1745,1,0,0,46942,35,7266,17,0,1,1,1,0
694,0,37381,0,1,0,0,6091,16,0,0,0,0,1,1,0
695,1,173543,0,1,0,0,92752,25,0,0,0,1,0,1,0
696,0,31211,0,0,0,0,280,4,100,1,0,0,0,0,0
697,0,47780,0,1,0,0,88773,20,250,2,0,1,0,1,0
698,0,79479,0,1,0,0,23167,13,0,0,0,0,0,1,0
699,0,81960,0,1,0,0,37072,22,700,7,0,1,0,1,0
700,0,20162,0,0,0,0,2750,15,0,0,0,1,0,0,0
701,0,105683,0,1,0,0,28386,17,0,0,0,1,0,1,0
702,1,234327,0,1,0,0,30406,28,150,2,0,1,0,1,0
703,0,463494,0,1,0,0,27390,17,750,1,0,1,0,1,0
704,0,17334,0,1,0,0,6783,27,50,1,0,1,0,1,0
705,0,57909,0,0,0,0,5150,4,0,0,0,1,0,0,0
706,0,17949,0,0,0,0,0,0,0,0,0,0,0,0,0
707,1,529477,0,1,0,0,31624,28,2098,5,0,1,0,1,1
708,0,71543,0,0,0,0,0,0,0,0,0,0,0,0,0
709,0,111897,0,1,0,0,14728,14,0,0,0,0,1,1,1
710,0,61598,0,0,0,0,0,0,0,0,0,0,0,0,0
711,0,417875,0,1,0,0,44472,18,0,0,0,1,0,1,0
712,1,340874,0,1,0,0,68090,43,5676,27,0,1,0,1,0
713,0,32774,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1,242910,1115,1,0,0,103935,18,500,1,0,1,0,1,0
715,1,137843,0,1,0,0,45416,24,250,1,0,1,0,1,0
716,1,30530,0,0,0,0,5590,12,2950,9,0,1,0,0,1
717,0,30973,0,0,0,0,0,0,0,0,0,0,1,0,0
718,1,238749,0,0,0,0,7134,14,3134,12,0,1,0,0,1
719,0,16803,0,1,0,0,1287,6,0,0,0,0,0,1,0
720,1,23553,810,0,0,0,1587,4,487,2,0,1,0,0,0
721,0,48161,0,1,0,0,41174,24,0,0,0,1,1,1,0
722,0,21616,0,0,0,0,0,0,0,0,0,0,0,0,0
723,0,13114,0,1,0,0,14029,13,0,0,0,1,0,1,0
724,0,117120,0,1,0,0,41278,17,500,1,0,1,0,1,0
725,0,52987,0,1,0,0,17510,15,0,0,0,1,1,1,1
726,0,150176,0,1,0,0,29999,17,400,1,0,1,0,1,0
727,0,19002,0,1,0,0,22675,21,0,0,2,1,0,1,0
728,1,60976,0,1,0,0,97318,31,7000,14,0,1,1,1,1
729,1,50675,0,0,0,0,1100,2,100,1,0,1,1,0,0
730,0,65466,0,1,0,0,5488,13,0,0,0,1,0,1,0
731,1,64280,0,1,0,0,21721,18,0,0,0,1,0,1,0
732,0,14523,0,1,0,0,4197,4,0,0,0,1,0,1,0
733,0,384470,0,1,0,0,20468,16,0,0,0,1,0,1,0
734,0,9157,0,0,0,0,75,2,0,0,0,1,0,0,0
735,1,151904,733,1,0,0,76440,25,950,8,0,1,1,1,0
736,0,13781,0,1,0,0,48914,19,500,1,1,1,0,1,0
737,0,40567,0,1,0,0,18122,16,0,0,0,1,0,1,0
738,0,43090,0,1,0,0,11411,10,0,0,0,0,0,1,0
739,0,1875,0,0,0,0,1250,3,0,0,0,0,0,0,0
740,0,126555,0,1,0,0,41253,19,0,0,0,0,0,1,0
741,0,16472,0,1,0,0,45517,12,0,0,0,1,0,1,0
742,0,21270,0,1,0,0,318,10,0,0,0,0,1,1,0
743,0,33410,0,1,0,0,818,12,0,0,0,1,0,1,0
744,0,15750,0,1,0,0,1065,3,0,0,0,0,0,1,0
745,0,104665,0,1,0,0,9547,12,0,0,0,1,0,1,1
746,0,86285,0,1,0,0,61274,14,0,0,0,1,0,1,0
747,0,41967,0,0,0,0,2125,10,0,0,0,0,1,0,0
748,0,35026,0,0,0,0,9799,27,500,1,0,1,0,0,0
749,0,138411,0,1,0,0,53843,14,0,0,0,1,0,1,1
750,1,127693,0,1,0,0,17383,15,0,0,0,1,0,1,0
751,0,52050,0,1,0,0,43190,14,0,0,0,1,0,1,1
752,0,37162,0,0,0,0,0,0,0,0,0,0,0,0,0
753,1,440265,4081,0,0,0,22750,15,1250,10,0,1,0,0,0
754,0,66572,0,1,0,0,8048,14,450,2,0,1,0,1,0
755,0,237093,0,1,0,0,42020,15,0,0,0,1,0,1,0
756,0,79561,0,0,0,0,6333,12,400,2,0,1,0,0,0
757,0,131528,0,1,0,0,10365,17,500,1,0,0,0,1,0
758,0,11820,0,0,0,0,2045,5,0,0,1,1,0,0,1
759,0,20810,0,1,0,0,1713,13,0,0,0,1,0,1,0
760,0,189423,0,1,0,0,63584,31,600,1,2,1,0,1,1
761,0,96477,0,1,0,0,2987,13,0,0,0,0,0,1,0
762,1,106471,0,1,0,0,8444,5,100,1,0,0,0,1,0
763,0,33374,0,1,0,0,20441,13,0,0,0,1,0,1,1
764,0,210018,0,1,0,0,48914,16,0,0,0,1,0,1,0
765,0,26740,0,1,0,0,619,7,0,0,0,1,0,1,1
766,1,244216,0,1,0,0,39166,14,0,0,0,1,0,1,0
767,0,76737,0,1,0,0,34648,31,0,0,0,1,0,1,0
768,0,20999,0,1,0,0,15914,13,0,0,0,0,0,1,0
769,0,43179,0,1,0,0,11915,6,0,0,0,0,0,1,0
770,0,119214,0,1,0,0,10028,16,0,0,0,1,0,1,0
771,0,14988,0,0,0,0,2100,10,0,0,0,0,0,0,0
772,0,21334,0,0,0,0,5472,20,0,0,0,0,0,0,0
773,0,104307,0,1,0,0,51769,24,450,1,0,1,1,1,0
774,0,34357,0,1,0,0,73622,25,100,1,0,1,0,1,1
775,1,231437,0,1,0,0,31266,26,1550,4,0,1,0,1,1
776,0,14662,0,1,0,0,1110,12,0,0,0,1,0,1,0
777,0,13144,0,1,0,0,18615,18,0,0,0,0,0,1,0
778,0,10978,0,1,0,0,14313,11,0,0,0,0,0,1,0
779,1,150698,0,1,0,0,43589,20,1200,4,1,1,1,1,1
780,0,18035,0,1,0,0,811,2,0,0,0,0,1,1,0
781,0,194604,0,1,0,0,6606,10,0,0,0,1,0,1,0
782,1,117852,2376,0,0,0,11406,21,3850,13,0,1,0,0,0
783,0,32356,0,1,0,0,22918,19,0,0,0,0,0,1,0
784,0,44247,948,1,0,0,40939,26,0,0,0,1,0,1,0
785,0,23431,0,1,0,0,3546,10,0,0,0,1,0,1,0
786,0,37773,0,1,0,0,8436,15,0,0,0,1,0,1,0
787,1,245758,0,0,0,0,2750,4,750,2,0,1,0,0,1
788,0,63587,0,0,0,0,500,1,500,1,0,1,0,0,0
789,1,15088,0,0,0,0,5625,15,0,0,0,1,0,0,0
790,0,152539,0,1,0,0,65972,14,0,0,0,0,0,1,0
791,1,333500,0,1,0,0,69780,23,1258,4,0,1,1,1,0
792,0,15064,0,0,0,0,2910,9,0,0,5,1,0,0,0
793,0,19032,0,0,0,0,2375,12,0,0,0,0,0,0,0
794,0,66434,0,1,0,0,13041,13,0,0,0,0,0,1,0
795,0,146097,0,1,0,0,6919,16,0,0,0,0,0,1,0
796,0,8207,0,0,0,0,1750,7,0,0,0,0,0,0,0
797,0,293648,0,1,0,0,22148,15,0,0,0,0,0,1,0
798,0,147472,0,1,0,0,20645,16,0,0,0,1,0,1,0
799,1,103993,0,1,0,0,14149,13,100,1,0,0,0,1,0
800,0,34651,0,0,0,0,4000,6,500,1,0,1,0,0,0
801,0,102339,0,1,0,0,47498,19,0,0,0,0,0,1,0
802,0,149167,0,1,0,0,48521,13,0,0,0,1,0,1,1
803,0,105249,0,1,0,0,36093,15,0,0,0,0,0,1,0
804,0,55610,0,1,1,0,5095,13,0,0,0,0,1,1,0
805,1,70391,0,0,0,0,6000,4,0,0,0,1,0,0,0
806,0,74645,0,1,0,0,40367,18,0,0,0,0,0,1,0
807,0,26939,0,1,0,0,29264,15,0,0,0,1,0,1,0
808,1,207655,500,1,0,0,78967,31,0,0,0,0,0,1,0
809,0,7421,0,0,0,0,0,0,0,0,0,0,0,0,0
810,0,74924,6286,1,0,0,59650,13,0,0,0,1,0,1,1
811,0,17599,0,0,0,0,100,1,0,0,0,0,1,0,0
812,0,5594,0,0,0,0,370,1,0,0,0,0,1,0,0
813,0,66122,0,1,0,0,11756,13,0,0,0,0,1,1,0
814,0,12024,0,0,0,0,0,0,0,0,0,0,1,0,0
815,0,42044,2253,1,0,0,11433,10,0,0,0,1,1,1,0
816,1,83105,0,1,0,0,65077,28,753,3,0,1,0,1,0
817,1,152063,0,1,0,0,34257,19,1100,3,0,0,0,1,0
818,0,59546,0,1,0,0,20730,4,0,0,0,1,1,1,1
819,0,1258,0,0,0,0,475,4,0,0,0,1,0,0,0
820,0,75181,0,0,0,0,2455,7,1100,3,0,1,0,0,0
821,0,68255,0,1,0,0,19077,22,400,2,0,1,0,1,1
