row#,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,car_cancellation
219,868,12,,2,393,58,,,1/11/13 15:50,,0,0,1/11/13 13:19,13.19956,77.70688,12.88963,77.60119,0
220,7321,12,,1,1063,,15,146,1/12/13 12:00,1/13/13 0:00,0,0,1/11/13 13:37,12.934477,77.611284,,,0
221,22700,12,,2,83,393,,,1/12/13 16:33,,1,0,1/11/13 13:59,12.92415,77.67229,13.19956,77.70688,0
222,22704,65,,2,693,393,,,1/11/13 22:04,,0,0,1/11/13 14:40,12.90868,77.60398,13.19956,77.70688,0
223,22704,65,2,3,693,,,,1/11/13 22:04,,0,0,1/11/13 15:56,12.90868,77.60398,,,0
224,22708,12,1,3,784,,,,1/11/13 16:48,,0,0,1/11/13 16:14,12.96634,77.60709,,,0
225,31025,12,,2,1286,1133,,,1/11/13 23:31,,0,0,1/11/13 16:52,12.973448,77.62032,12.9744,77.69183,0
226,22717,12,,2,1239,571,,,1/11/13 23:31,,0,0,1/11/13 17:40,12.97251,77.61954,12.95185,77.69642,0
227,22721,12,,2,264,1192,,,1/12/13 21:21,,0,0,1/11/13 18:09,12.90721,77.69544,12.97677,77.5727,0
228,30802,12,,2,502,25,,,1/11/13 20:38,,0,0,1/11/13 18:43,12.90084,77.56483,12.98059,77.57475,0
229,22477,12,,2,419,393,,,1/13/13 7:55,,0,0,1/11/13 20:08,13.051219,77.483053,13.19956,77.70688,0
230,22732,12,,2,450,393,,,1/12/13 16:33,,0,0,1/11/13 20:30,12.9334,77.62652,13.19956,77.70688,0
231,22733,12,,2,271,105,,,1/11/13 22:33,,1,0,1/11/13 20:32,12.95641,77.64076,13.01766,77.64503,0
232,22734,12,,2,1095,572,,,1/11/13 21:21,,0,0,1/11/13 20:37,12.92415,77.67229,12.91873,77.61494,0
233,22737,12,,2,667,585,,,1/12/13 4:33,,0,0,1/11/13 20:56,12.97165,77.51316,12.97677,77.5727,0
234,22743,12,,2,1010,1189,,,1/12/13 7:12,,0,0,1/11/13 21:48,12.96691,77.74935,12.91873,77.61494,0
235,35287,12,,2,141,1333,,,1/11/13 23:02,,0,0,1/11/13 22:10,12.97119,77.61477,12.895675,77.602293,0
236,22753,28,1,3,515,,,,1/12/13 10:19,1/12/13 0:00,1,0,1/12/13 0:03,12.97896,77.67345,,,0
237,22754,12,,1,1058,,15,29,1/12/13 12:00,1/14/13 0:00,0,0,1/12/13 0:36,12.914535,77.631658,,,0
238,13015,12,,2,414,763,,,1/12/13 1:26,,0,0,1/12/13 0:53,13.00397,77.59964,12.96155,77.61572,0
239,22755,12,,2,934,393,,,1/12/13 9:07,,0,0,1/12/13 1:22,12.92323,77.59203,13.19956,77.70688,0
240,22756,28,,2,1064,1084,,,1/12/13 6:00,,0,0,1/12/13 2:40,12.993978,77.585943,12.892657,77.581866,0
241,22758,28,,2,1147,393,,,1/12/13 16:04,,1,0,1/12/13 8:35,13.03064,77.6491,13.19956,77.70688,0
242,22758,12,2,3,1147,,,,1/12/13 16:04,,0,0,1/12/13 8:48,13.03064,77.6491,,,0
243,22760,12,,2,936,1017,,,1/12/13 12:00,,0,0,1/12/13 8:54,12.97251,77.61954,13.11084,77.60074,0
244,7391,65,2,3,136,,,,1/13/13 9:36,,0,0,1/12/13 9:07,12.90796,77.62418,,,0
245,18669,12,,1,466,,15,29,1/12/13 14:24,1/13/13 14:30,0,0,1/12/13 9:36,13.017436,77.64458,,,0
246,9829,12,1,3,767,,,,1/12/13 14:24,,0,0,1/12/13 11:20,12.9122,77.51043,,,0
247,21716,12,,2,1237,330,,,1/12/13 17:45,,0,0,1/12/13 16:54,12.92645,77.61206,12.858833,77.589127,0
248,22780,65,,2,542,585,,,1/12/13 18:00,,0,0,1/12/13 16:56,12.93823,77.62289,12.97677,77.5727,0
249,22547,28,,2,1262,393,,,1/13/13 6:00,,0,0,1/12/13 17:28,12.81575,77.68465,13.19956,77.70688,0
250,22786,28,,2,559,393,,,1/12/13 23:02,,0,0,1/12/13 18:00,12.97173,77.59829,13.19956,77.70688,0
251,21901,12,1,3,58,,,,1/13/13 9:36,1/13/13 0:00,1,0,1/12/13 18:01,12.88963,77.60119,,,0
252,22473,12,,2,455,571,,,1/12/13 19:40,,0,0,1/12/13 18:42,12.999874,77.67812,12.95185,77.69642,0
253,22791,65,,1,344,,15,108,1/14/13 7:26,1/14/13 7:30,0,0,1/12/13 18:46,12.94788,77.67092,,,0
254,22792,12,,2,1017,1147,,,1/13/13 4:04,,0,0,1/12/13 18:48,13.11084,77.60074,13.03064,77.6491,0
255,605,12,1,3,1280,,,,1/13/13 5:31,1/13/13 0:00,1,0,1/12/13 19:21,12.966054,77.717837,,,0
256,22797,12,,2,167,1017,,,1/13/13 0:43,,0,0,1/12/13 19:40,12.99036,77.58913,13.11084,77.60074,0
257,7500,12,2,3,112,,,,1/12/13 21:50,,0,0,1/12/13 19:56,12.93331,77.56666,,,0
258,16902,12,,2,1089,393,,,1/13/13 3:07,,0,0,1/12/13 20:04,12.99517,77.731147,13.19956,77.70688,0
259,18275,12,,2,142,484,,,1/13/13 7:55,,1,0,1/12/13 20:39,12.91281,77.60923,12.90013,77.48279,0
260,6831,12,,2,572,142,,,1/13/13 6:57,,0,0,1/12/13 22:01,12.91873,77.61494,12.91281,77.60923,0
261,22805,54,,1,1237,,15,32,1/13/13 6:00,1/13/13 0:00,0,0,1/12/13 22:15,12.92645,77.61206,,,0
262,17664,12,,2,767,1234,,,1/13/13 11:31,,1,0,1/12/13 22:54,12.9122,77.51043,12.98635,77.58203,0
263,22793,87,2,3,1010,,,,1/13/13 11:02,,0,0,1/12/13 23:48,12.96691,77.74935,,,0
264,16504,12,,2,393,1192,,,1/13/13 19:26,1/14/13 0:00,1,0,1/13/13 1:00,13.19956,77.70688,12.97677,77.5727,0
265,22819,12,,2,136,393,,,1/13/13 10:04,,0,0,1/13/13 8:42,12.90796,77.62418,13.19956,77.70688,0
266,22820,12,,2,396,393,,,1/13/13 11:16,,0,0,1/13/13 8:59,12.92073,77.66482,13.19956,77.70688,0
267,22822,12,,2,1388,393,,,1/14/13 6:43,,1,0,1/13/13 9:05,12.919722,77.592806,13.19956,77.70688,0
268,22823,65,2,3,1054,,,,1/13/13 12:57,,0,0,1/13/13 9:45,12.90184,77.581587,,,0
269,22815,12,,1,1173,,15,32,1/13/13 11:02,1/13/13 11:00,0,0,1/13/13 9:46,12.959979,77.647998,,,0
270,22829,65,2,3,974,,,,1/13/13 13:26,,0,0,1/13/13 10:39,13.07557,77.55904,,,0
271,22839,12,2,3,768,,,,1/13/13 12:28,,0,0,1/13/13 11:44,12.98999,77.55332,,,0
272,22841,85,,2,376,393,,,1/13/13 23:31,,0,0,1/13/13 11:58,12.90245,77.66081,13.19956,77.70688,0
273,22849,12,,2,1384,1189,,,1/14/13 7:26,,0,0,1/13/13 12:55,13.02853,77.54625,12.91873,77.61494,0
274,6831,12,,2,142,214,,,1/13/13 14:24,,0,0,1/13/13 13:16,12.91281,77.60923,12.9822,77.60832,0
275,868,12,,2,150,393,,,1/13/13 16:04,,0,0,1/13/13 13:22,12.89724,77.61065,13.19956,77.70688,0
276,22853,65,,2,393,1338,,,1/14/13 3:07,,0,0,1/13/13 13:30,13.19956,77.70688,13.03017,77.56684,0
277,19734,28,1,3,355,,,,1/13/13 18:28,1/13/13 0:00,1,0,1/13/13 14:22,12.97539,77.548048,,,0
278,22866,12,,2,571,393,,,1/13/13 22:04,,0,0,1/13/13 16:02,12.95185,77.69642,13.19956,77.70688,0
279,22659,12,,2,393,1264,,,1/13/13 20:24,,0,0,1/13/13 18:00,13.19956,77.70688,12.835737,77.679599,0
280,20340,12,,2,793,393,,,1/14/13 7:55,,0,0,1/13/13 18:35,13.02239,77.59492,13.19956,77.70688,0
281,22874,12,,2,142,293,,,1/13/13 19:55,,0,0,1/13/13 18:58,12.91281,77.60923,12.849482,77.663187,0
282,22876,12,,2,1096,1021,,,1/14/13 6:00,,0,0,1/13/13 19:29,12.96519,77.71932,13.02853,77.54625,0
283,22878,12,,2,667,393,,,1/28/13 6:28,,0,0,1/13/13 20:05,12.97165,77.51316,13.19956,77.70688,0
284,41448,12,,2,767,1384,,,1/14/13 17:31,,1,0,1/13/13 20:21,12.9122,77.51043,13.02853,77.54625,1
285,22930,87,2,3,105,,,,1/14/13 3:07,,0,0,1/13/13 20:48,13.01766,77.64503,,,0
286,22882,12,,2,344,293,,,1/14/13 8:24,,0,0,1/13/13 20:57,12.94788,77.67092,12.849482,77.663187,0
287,22786,12,,2,559,393,,,1/14/13 10:04,,0,0,1/13/13 21:43,12.97173,77.59829,13.19956,77.70688,0
288,22884,12,,2,455,117,,,1/14/13 9:07,,0,0,1/13/13 22:09,12.999874,77.67812,12.86966,77.62737,0
289,22889,12,,2,1281,1026,,,1/14/13 0:00,,0,0,1/13/13 23:13,12.934634,77.611283,13.10482,77.57631,0
290,12708,12,,2,393,1257,,,1/15/13 0:14,,1,0,1/14/13 0:16,13.19956,77.70688,12.934477,77.611284,0
291,25035,28,,2,393,995,,,1/15/13 22:04,,0,0,1/14/13 11:44,13.19956,77.70688,12.95158,77.57833,0
292,867,12,,2,1281,293,,,1/15/13 6:43,,0,0,1/14/13 15:45,12.934634,77.611283,12.849482,77.663187,0
293,22924,12,,2,393,1250,,,1/16/13 23:02,,0,0,1/14/13 16:36,13.19956,77.70688,13.02853,77.54625,0
294,22927,12,,2,293,585,,,1/14/13 18:28,,0,0,1/14/13 17:36,12.849482,77.663187,12.97677,77.5727,0
295,22930,87,,1,105,,15,32,1/15/13 1:55,1/16/13 2:00,0,0,1/14/13 18:17,13.01766,77.64503,,,0
296,22932,12,1,3,571,,,,1/14/13 18:57,,0,0,1/14/13 18:35,12.95185,77.69642,,,0
297,22934,12,,2,52,451,,,1/15/13 5:31,,1,0,1/14/13 18:48,12.94329,77.54281,12.9739,77.57914,0
298,22936,12,,2,1371,1330,,,1/15/13 6:00,,1,0,1/14/13 20:34,13.000418,77.674835,12.953434,77.70651,0
299,22937,12,,2,1054,1365,,,1/15/13 8:09,,1,0,1/14/13 21:09,12.90184,77.581587,12.845653,77.677925,0
300,4345,12,,2,58,393,,,1/15/13 3:36,,0,0,1/14/13 21:58,12.88963,77.60119,13.19956,77.70688,0
301,22945,12,,2,433,784,,,1/15/13 7:12,,0,0,1/15/13 2:10,12.91226,77.59773,12.96634,77.60709,0
302,22859,65,2,3,1085,,,,1/15/13 10:33,,0,0,1/15/13 9:28,12.911942,77.651582,,,0
303,22959,85,,2,410,393,,,1/15/13 14:24,,0,0,1/15/13 10:52,13.05121,77.54113,13.19956,77.70688,0
304,2033,12,,2,1096,209,,,1/15/13 16:48,,1,0,1/15/13 10:56,12.96519,77.71932,12.97842,77.62972,0
305,22969,12,,2,463,484,,,1/16/13 5:45,,1,0,1/15/13 14:09,12.96037,77.58132,12.90013,77.48279,0
306,22970,65,,2,292,393,,,1/15/13 16:48,,0,0,1/15/13 14:28,12.93944,77.62923,13.19956,77.70688,0
307,1135,12,,2,1010,353,,,1/15/13 21:07,,0,0,1/15/13 14:47,12.96691,77.74935,13.03241,77.59914,0
308,30976,12,,2,1084,1384,,,1/15/13 17:31,,0,0,1/15/13 15:12,12.892657,77.581866,13.02853,77.54625,0
309,21755,12,,2,1384,571,,,1/16/13 5:02,,0,0,1/15/13 16:10,13.02853,77.54625,12.95185,77.69642,0
310,9616,85,,2,136,115,,,1/15/13 19:40,,0,0,1/15/13 16:23,12.90796,77.62418,12.99319,77.54472,0
311,22982,12,,2,1017,243,,,1/15/13 18:00,,0,0,1/15/13 17:33,13.11084,77.60074,13.24373,77.70915,0
312,19071,12,,2,1010,1282,,,1/16/13 2:24,,0,0,1/15/13 17:59,12.96691,77.74935,12.959687,77.747099,0
313,17869,12,,2,949,393,,,1/16/13 5:31,,1,0,1/15/13 19:24,12.98275,77.61582,13.19956,77.70688,0
314,18509,12,,2,1021,142,,,1/16/13 7:26,,0,0,1/15/13 20:40,13.02853,77.54625,12.91281,77.60923,0
315,22999,12,,2,767,585,,,1/16/13 6:57,,0,0,1/15/13 21:30,12.9122,77.51043,12.97677,77.5727,0
316,22948,12,,2,1056,1010,,,1/16/13 8:24,,0,0,1/15/13 22:30,12.919199,77.60931,12.96691,77.74935,0
317,23004,12,,2,393,515,,,1/16/13 12:57,,1,0,1/15/13 22:52,13.19956,77.70688,12.97896,77.67345,0
318,23016,12,,2,1095,455,,,1/16/13 23:31,,0,0,1/16/13 11:09,12.92415,77.67229,12.999874,77.67812,0
319,22955,85,2,3,466,,,,1/16/13 12:14,,0,0,1/16/13 11:24,13.017436,77.64458,,,0
320,23018,12,,2,832,393,,,1/16/13 12:43,,0,0,1/16/13 11:56,12.88019,77.64558,13.19956,77.70688,0
321,41448,12,,2,767,585,,,1/17/13 16:04,,1,0,1/16/13 13:20,12.9122,77.51043,12.97677,77.5727,0
322,23022,12,,2,450,393,,,1/17/13 4:04,1/18/13 0:00,1,0,1/16/13 13:56,12.9334,77.62652,13.19956,77.70688,0
323,23027,12,,2,1323,1189,,,1/16/13 17:31,,0,0,1/16/13 15:32,12.869805,77.653211,12.91873,77.61494,0
324,23035,85,1,3,83,,,,1/16/13 18:43,,0,0,1/16/13 18:12,12.92415,77.67229,,,0
325,20477,12,,2,458,1063,,,1/16/13 21:36,,0,0,1/16/13 18:22,13.00037,77.72746,12.934477,77.611284,0
326,2602,24,,2,393,149,,,1/17/13 21:07,,0,0,1/16/13 21:16,13.19956,77.70688,12.93022,77.56039,0
327,22939,12,,2,1082,238,,,1/17/13 7:26,,0,0,1/16/13 21:18,12.870924,77.575879,12.93711,77.60171,0
328,23052,12,,2,1244,168,,,1/18/13 5:02,,0,0,1/16/13 23:06,12.96462,77.68779,12.99313,77.59828,0
329,23055,24,,2,570,293,,,1/17/13 12:57,,1,0,1/16/13 23:57,12.94832,77.5882,12.849482,77.663187,0
330,23056,12,,2,1147,393,,,1/17/13 6:00,,0,0,1/17/13 0:05,13.03064,77.6491,13.19956,77.70688,0
331,23061,12,,2,452,58,,,1/17/13 6:00,,0,0,1/17/13 5:31,12.95278,77.59088,12.88963,77.60119,0
332,23062,12,,2,393,87,,,1/17/13 10:04,,0,0,1/17/13 6:13,13.19956,77.70688,12.97003,77.60658,0
333,23065,12,,2,393,1041,,,1/17/13 21:50,1/18/13 0:00,1,0,1/17/13 7:28,13.19956,77.70688,12.974408,77.6648,0
334,6412,12,,2,1328,499,,,1/17/13 15:36,,0,0,1/17/13 7:46,12.958808,77.649047,12.88973,77.64865,0
335,23071,12,,2,396,1021,,,1/17/13 12:43,,0,0,1/17/13 8:38,12.92073,77.66482,13.02853,77.54625,0
336,23071,12,,2,396,1021,,,1/17/13 12:43,,0,0,1/17/13 8:44,12.92073,77.66482,13.02853,77.54625,0
337,20343,12,,2,1010,571,,,1/17/13 10:33,,0,0,1/17/13 9:23,12.96691,77.74935,12.95185,77.69642,0
338,23076,12,,2,793,393,,,1/18/13 0:00,,0,0,1/17/13 10:36,13.02239,77.59492,13.19956,77.70688,0
339,21143,12,,2,1106,393,,,1/17/13 13:55,,0,0,1/17/13 12:00,12.93331,77.56666,13.19956,77.70688,0
340,23079,12,,2,1237,458,,,1/17/13 15:07,,0,0,1/17/13 12:05,12.92645,77.61206,13.00037,77.72746,0
341,31231,12,,2,571,160,,,1/19/13 9:07,,1,0,1/17/13 12:07,12.95185,77.69642,13.13243,77.66901,0
342,22228,12,2,3,590,,,,1/17/13 13:55,,0,0,1/17/13 13:13,13.00826,77.56433,,,0
343,23088,28,1,3,585,,,,1/17/13 18:28,,0,0,1/17/13 13:45,12.97677,77.5727,,,0
344,23100,24,,2,1010,393,,,1/17/13 18:00,,0,0,1/17/13 16:32,12.96691,77.74935,13.19956,77.70688,0
345,17331,12,,2,1371,117,,,1/18/13 6:28,,1,0,1/17/13 18:07,13.000418,77.674835,12.86966,77.62737,0
346,23111,12,,2,1133,767,,,1/17/13 19:26,,0,0,1/17/13 18:50,12.9744,77.69183,12.9122,77.51043,0
347,23117,12,,2,1075,1175,,,1/18/13 11:02,,0,0,1/17/13 19:18,12.973464,77.618473,12.959979,77.647998,0
348,23118,12,,2,463,492,,,1/17/13 20:24,,0,0,1/17/13 19:21,12.96037,77.58132,12.851218,77.521664,0
349,23119,12,,2,542,585,,,1/17/13 21:36,,0,0,1/17/13 19:32,12.93823,77.62289,12.97677,77.5727,0
350,21531,12,,2,105,1384,,,1/18/13 20:09,,0,0,1/17/13 20:25,13.01766,77.64503,13.02853,77.54625,0
351,2380,12,,2,484,1038,,,1/18/13 1:55,,0,0,1/17/13 21:04,12.90013,77.48279,12.981266,77.637162,0
352,21518,12,,2,1038,393,,,1/18/13 5:31,,0,0,1/17/13 22:01,12.981266,77.637162,13.19956,77.70688,0
353,20665,12,,2,393,269,,,1/18/13 23:31,,0,0,1/17/13 22:37,13.19956,77.70688,12.9744,77.69183,0
354,19348,12,,2,352,571,,,1/18/13 6:00,,0,0,1/17/13 23:24,13.03369,77.62821,12.95185,77.69642,0
355,23145,12,,2,708,499,,,1/18/13 10:33,,1,0,1/18/13 8:59,13.03504,77.62341,12.88973,77.64865,0
356,17335,12,,2,625,339,,,1/18/13 16:04,,0,0,1/18/13 9:04,12.95431,77.6553,12.91028,77.64512,0
357,22236,85,2,3,949,,,,1/18/13 11:02,1/18/13 0:00,1,0,1/18/13 9:42,12.98275,77.61582,,,0
358,23148,24,,2,157,393,,,1/20/13 6:00,,0,0,1/18/13 10:46,13.00858,77.66079,13.19956,77.70688,0
359,23152,12,,2,393,136,,,1/20/13 22:33,,0,0,1/18/13 11:54,13.19956,77.70688,12.90796,77.62418,0
360,23155,28,2,3,936,,,,1/18/13 13:40,,0,0,1/18/13 12:39,12.97251,77.61954,,,0
361,22958,28,,2,953,171,,,1/18/13 15:07,,1,0,1/18/13 13:00,12.90536,77.54309,12.98479,77.66128,0
362,23160,85,,2,105,1150,,,1/19/13 8:24,,0,0,1/18/13 13:48,13.01766,77.64503,12.99287,77.71662,0
363,23164,24,,2,25,1379,,,1/29/13 9:07,,0,0,1/18/13 14:34,12.98059,77.57475,13.062088,77.473672,0
364,23164,28,,2,25,1379,,,1/30/13 9:07,,0,0,1/18/13 14:35,12.98059,77.57475,13.062088,77.473672,0
365,12891,12,,2,1052,585,,,1/18/13 16:33,,0,0,1/18/13 15:12,12.912695,77.576265,12.97677,77.5727,0
366,17990,12,,2,516,1234,,,1/18/13 17:02,,1,0,1/18/13 15:24,13.0056,77.65799,12.98635,77.58203,0
367,23168,12,,2,1391,393,,,1/18/13 16:19,,0,0,1/18/13 15:41,12.970926,77.647321,13.19956,77.70688,0
368,23169,12,,2,846,1084,,,1/18/13 16:48,,0,0,1/18/13 15:46,12.98635,77.58203,12.892657,77.581866,0
369,23171,12,,2,61,1390,,,1/18/13 18:28,,1,0,1/18/13 16:00,12.96298,77.71229,12.969368,77.641302,0
370,23174,12,,2,1379,1349,,,1/18/13 17:31,,0,0,1/18/13 16:18,13.062088,77.473672,12.993686,77.587527,0
371,23175,12,,2,1010,450,,,1/18/13 18:00,,0,0,1/18/13 16:34,12.96691,77.74935,12.9334,77.62652,0
372,23177,12,,1,691,,15,32,1/19/13 6:57,1/19/13 0:00,0,0,1/18/13 16:53,12.93611,77.60751,,,0
373,15973,12,,2,585,571,,,1/18/13 22:19,,0,0,1/18/13 17:06,12.97677,77.5727,12.95185,77.69642,0
374,23180,12,,2,292,1244,,,1/18/13 18:57,,0,0,1/18/13 17:07,12.93944,77.62923,12.96462,77.68779,0
375,23184,65,,1,572,,,32,1/19/13 6:00,1/19/13 0:00,1,0,1/18/13 18:03,12.91873,77.61494,,,0
376,23190,12,,2,293,1365,,,1/18/13 20:24,,0,0,1/18/13 19:07,12.849482,77.663187,12.845653,77.677925,0
377,23192,12,,2,1165,1068,,,1/18/13 21:21,,0,0,1/18/13 19:12,12.990947,77.687112,13.044009,77.606805,0
378,23194,12,,2,136,1384,,,1/20/13 9:07,,1,0,1/18/13 19:15,12.90796,77.62418,13.02853,77.54625,0
379,23195,12,,2,433,393,,,1/19/13 5:31,,0,0,1/18/13 19:25,12.91226,77.59773,13.19956,77.70688,0
380,4300,12,,2,393,768,,,1/19/13 17:02,,1,0,1/18/13 19:35,13.19956,77.70688,12.98999,77.55332,0
381,23197,12,,2,393,502,,,1/19/13 4:19,,0,0,1/18/13 19:49,13.19956,77.70688,12.90084,77.56483,0
382,23202,12,,2,936,393,,,1/19/13 6:57,,0,0,1/18/13 20:29,12.97251,77.61954,13.19956,77.70688,0
383,19252,12,,2,393,1365,,,1/19/13 1:26,,0,0,1/18/13 20:34,13.19956,77.70688,12.845653,77.677925,0
384,20392,12,1,3,1068,,,,1/19/13 8:38,1/19/13 0:00,1,0,1/18/13 20:38,13.044009,77.606805,,,0
385,23203,12,,2,293,356,,,1/18/13 21:36,,0,0,1/18/13 20:42,12.849482,77.663187,12.833854,77.400913,0
386,23205,12,,2,693,1384,,,1/19/13 20:38,,1,0,1/18/13 21:15,12.90868,77.60398,13.02853,77.54625,0
387,23207,12,,2,393,293,,,1/20/13 12:00,,0,0,1/18/13 21:51,13.19956,77.70688,12.849482,77.663187,0
388,23208,12,,2,1189,455,,,1/19/13 6:28,,0,0,1/18/13 22:02,12.91873,77.61494,12.999874,77.67812,0
389,19489,12,,2,308,25,,,1/19/13 14:24,,1,0,1/18/13 22:32,12.99049,77.69798,12.98059,77.57475,0
390,23213,12,2,3,516,,,,1/19/13 6:00,,0,0,1/18/13 22:48,13.0056,77.65799,,,0
391,22758,12,2,3,1147,,,,1/19/13 12:57,1/19/13 0:00,1,0,1/19/13 0:36,13.03064,77.6491,,,0
392,23219,12,,2,1350,585,,,1/24/13 4:19,,1,0,1/19/13 1:57,12.909202,77.5662,12.97677,77.5727,0
393,23220,12,,2,414,531,,,1/19/13 4:19,,0,0,1/19/13 3:54,13.00397,77.59964,12.99255,77.57842,0
394,23221,12,,2,393,293,,,1/19/13 7:40,,0,0,1/19/13 7:18,13.19956,77.70688,12.849482,77.663187,0
395,17990,12,,2,516,117,,,1/19/13 9:07,,0,0,1/19/13 8:32,13.0056,77.65799,12.86966,77.62737,0
396,20184,12,,2,363,393,,,1/20/13 3:50,,0,0,1/19/13 9:23,12.99287,77.71662,13.19956,77.70688,0
397,23229,12,,2,1365,393,,,1/19/13 15:07,,1,0,1/19/13 9:50,12.845653,77.677925,13.19956,77.70688,0
398,23230,12,,2,515,49,,,1/19/13 11:31,,0,0,1/19/13 10:02,12.97896,77.67345,12.78091,77.77131,0
399,22832,12,1,3,689,,,,1/19/13 13:55,,0,0,1/19/13 10:13,12.97672,77.64927,,,0
400,15800,12,,2,689,601,,,1/19/13 12:28,,0,0,1/19/13 10:38,12.97672,77.64927,13.02434,77.56593,0
401,4006,24,2,3,590,,,,1/19/13 14:24,,0,0,1/19/13 12:34,13.00826,77.56433,,,0
402,23241,12,1,3,293,,,,1/20/13 18:28,,0,0,1/19/13 14:04,12.849482,77.663187,,,0
403,14094,12,,2,393,149,,,1/19/13 18:57,,0,0,1/19/13 14:13,13.19956,77.70688,12.93022,77.56039,0
404,23243,12,,2,393,1038,,,1/19/13 16:04,,1,0,1/19/13 14:33,13.19956,77.70688,12.981266,77.637162,0
405,23244,12,,2,393,1038,,,1/19/13 16:19,1/20/13 0:00,1,0,1/19/13 14:36,13.19956,77.70688,12.981266,77.637162,0
406,30991,12,,2,2,393,,,1/21/13 3:07,,0,0,1/19/13 15:27,12.99212,77.67218,13.19956,77.70688,0
407,23249,12,,2,297,1038,,,1/19/13 16:19,,0,0,1/19/13 15:37,12.99789,77.61488,12.981266,77.637162,0
408,23207,12,,2,393,83,,,1/20/13 12:00,,0,0,1/19/13 15:52,13.19956,77.70688,12.92415,77.67229,0
409,1256,12,2,3,339,,,,1/20/13 7:55,,0,0,1/19/13 16:14,12.91028,77.64512,,,0
410,23260,85,1,3,1183,,,,1/19/13 19:55,,0,0,1/19/13 18:21,12.965563,77.668576,,,0
411,9384,12,,2,585,1120,,,1/20/13 6:57,,0,0,1/19/13 19:47,12.97677,77.5727,12.89724,77.61065,0
412,23266,24,,2,625,393,,,1/22/13 18:43,,0,0,1/19/13 20:11,12.95431,77.6553,13.19956,77.70688,0
413,23267,85,,2,167,353,,,1/20/13 14:24,,0,0,1/19/13 20:15,12.99036,77.58913,13.03241,77.59914,0
414,21901,12,2,3,58,,,,1/20/13 11:31,1/20/13 0:00,1,0,1/19/13 21:57,12.88963,77.60119,,,0
415,23276,12,,2,1021,1393,,,1/20/13 4:48,,0,0,1/19/13 22:11,13.02853,77.54625,13.19966,77.70688,0
416,28516,24,2,3,832,,,,1/20/13 10:04,,0,0,1/19/13 22:39,12.88019,77.64558,,,0
417,23280,12,,2,450,393,,,1/20/13 23:02,,0,0,1/19/13 22:46,12.9334,77.62652,13.19956,77.70688,0
418,1713,12,,2,142,393,,,1/20/13 6:57,,0,0,1/20/13 1:02,12.91281,77.60923,13.19956,77.70688,0
419,23285,12,,2,393,1298,,,1/20/13 7:40,,1,0,1/20/13 2:49,13.19956,77.70688,12.879678,77.646355,0
420,23286,12,,2,768,393,,,1/20/13 9:07,,0,0,1/20/13 5:44,12.98999,77.55332,13.19956,77.70688,0
421,22596,28,,2,393,115,,,1/20/13 23:16,,1,0,1/20/13 8:17,13.19956,77.70688,12.99319,77.54472,0
422,23289,12,,2,693,171,,,1/20/13 10:04,1/21/13 0:00,1,0,1/20/13 8:24,12.90868,77.60398,12.98479,77.66128,0
423,23295,12,,2,1330,585,,,1/21/13 14:38,,1,0,1/20/13 9:48,12.953434,77.70651,12.97677,77.5727,0
424,22965,65,,2,393,571,,,1/20/13 22:19,,0,0,1/20/13 9:48,13.19956,77.70688,12.95185,77.69642,0
425,5913,85,2,3,791,,,,1/20/13 11:31,1/20/13 0:00,1,0,1/20/13 10:00,13.00453,77.61717,,,0
426,22827,12,2,3,988,,,,1/20/13 12:28,,1,0,1/20/13 11:07,12.95365,77.62137,,,0
427,23302,12,,2,515,393,,,1/20/13 23:02,,0,0,1/20/13 11:15,12.97896,77.67345,13.19956,77.70688,0
428,23304,12,,2,83,1384,,,1/21/13 18:28,,1,0,1/20/13 11:42,12.92415,77.67229,13.02853,77.54625,0
429,23285,12,2,3,1298,,,,1/20/13 14:09,1/20/13 0:00,1,0,1/20/13 11:45,12.879678,77.646355,,,0
430,23307,12,2,3,1373,,,,1/20/13 15:07,,0,0,1/20/13 12:00,13.037255,77.58166,,,0
431,23310,12,,2,1388,1142,,,1/20/13 13:55,,0,0,1/20/13 12:19,12.919722,77.592806,13.03369,77.62821,0
432,23311,12,,2,1010,393,,,1/20/13 17:02,,0,0,1/20/13 12:27,12.96691,77.74935,13.19956,77.70688,0
433,23315,12,,2,297,393,,,1/20/13 14:09,,1,0,1/20/13 12:36,12.99789,77.61488,13.19956,77.70688,0
434,23319,12,,2,1098,393,,,1/21/13 3:21,,0,0,1/20/13 12:54,12.93652,77.54481,13.19956,77.70688,0
435,9829,12,,2,484,767,,,1/20/13 15:07,,0,0,1/20/13 13:22,12.90013,77.48279,12.9122,77.51043,1
436,22789,12,1,3,1190,,,,1/20/13 17:02,,0,0,1/20/13 13:52,13.03017,77.56684,,,0
437,20923,24,2,3,393,,,,1/21/13 16:33,,0,0,1/20/13 14:00,13.19956,77.70688,,,0
438,20883,28,,2,585,344,,,1/21/13 5:45,,0,0,1/20/13 14:51,12.97677,77.5727,12.94788,77.67092,0
439,23327,12,,2,142,393,,,1/20/13 23:45,,1,0,1/20/13 14:52,12.91281,77.60923,13.19956,77.70688,0
